Valor,Indice
0.218,535
0.219,472
0.22,516
0.221,489
0.222,487
0.223,487
0.224,505
0.225,519
0.226,480
0.227,495
0.228,465
0.229,474
0.23,493
0.231,484
0.232,397
0.233,456
0.234,428
0.235,404
0.236,480
0.237,472
0.238,468
0.239,429
0.24,430
0.241,432
0.242,475
0.243,427
0.244,432
0.245,423
0.246,411
0.247,414
0.248,406
0.249,428
0.25,375
0.251,387
0.252,422
0.253,338
0.254,354
0.255,362
0.256,428
0.257,382
0.258,386
0.259,395
0.26,355
0.261,351
0.262,356
0.263,391
0.264,362
0.265,413
0.266,367
0.267,367
0.268,375
0.269,336
0.27,348
0.271,344
0.272,356
0.273,317
0.274,354
0.275,351
0.276,299
0.277,307
0.278,333
0.279,365
0.28,337
0.281,325
0.282,330
0.283,299
0.284,317
0.285,332
0.286,305
0.287,323
0.288,300
0.289,322
0.29,295
0.291,316
0.292,289
0.293,278
0.294,303
0.295,254
0.296,298
0.297,297
0.298,292
0.299,257
0.3,237
0.301,292
0.302,291
0.303,300
0.304,265
0.305,291
0.306,262
0.307,231
0.308,262
0.309,249
0.31,291
0.311,255
0.312,216
0.313,257
0.314,223
0.315,242
0.316,244
0.317,235
0.318,204
0.319,223
0.32,220
0.321,216
0.322,227
0.323,219
0.324,237
0.325,220
0.326,198
0.327,221
0.328,199
0.329,200
0.33,183
0.331,190
0.332,195
0.333,204
0.334,210
0.335,217
0.336,173
0.337,193
0.338,163
0.339,221
0.34,175
0.341,192
0.342,200
0.343,155
0.344,181
0.345,195
0.346,158
0.347,184
0.348,138
0.349,174
0.35,186
0.351,175
0.352,148
0.353,150
0.354,147
0.355,138
0.356,147
0.357,143
0.358,199
0.359,161
0.36,136
0.361,165
0.362,137
0.363,150
0.364,187
0.365,134
0.366,139
0.367,153
0.368,134
0.369,144
0.37,134
0.371,120
0.372,146
0.373,128
0.374,126
0.375,137
0.376,116
0.377,110
0.378,121
0.379,99
0.38,128
0.381,135
0.382,122
0.383,134
0.384,92
0.385,142
0.386,126
0.387,120
0.388,125
0.389,133
0.39,120
0.391,103
0.392,118
0.393,96
0.394,114
0.395,105
0.396,107
0.397,88
0.398,90
0.399,108
0.4,104
0.401,115
0.402,96
0.403,99
0.404,111
0.405,101
0.406,86
0.407,79
0.408,94
0.409,77
0.41,101
0.411,113
0.412,100
0.413,82
0.414,89
0.415,96
0.416,86
0.417,82
0.418,81
0.419,73
0.42,78
0.421,80
0.422,94
0.423,63
0.424,79
0.425,72
0.426,81
0.427,77
0.428,76
0.429,102
0.43,60
0.431,67
0.432,75
0.433,78
0.434,70
0.435,82
0.436,81
0.437,59
0.438,75
0.439,69
0.44,66
0.441,65
0.442,61
0.443,64
0.444,64
0.445,58
0.446,65
0.447,76
0.448,56
0.449,65
0.45,54
0.451,64
0.452,54
0.453,56
0.454,58
0.455,79
0.456,40
0.457,63
0.458,63
0.459,48
0.46,54
0.461,50
0.462,63
0.463,58
0.464,49
0.465,59
0.466,60
0.467,42
0.468,35
0.469,51
0.47,49
0.471,44
0.472,57
0.473,56
0.474,44
0.475,34
0.476,50
0.477,39
0.478,43
0.479,46
0.48,35
0.481,42
0.482,44
0.483,39
0.484,46
0.485,44
0.486,44
0.487,47
0.488,43
0.489,31
0.49,36
0.491,40
0.492,39
0.493,40
0.494,32
0.495,31
0.496,39
0.497,43
0.498,30
0.499,33
0.5,41
0.501,36
0.502,49
0.503,36
0.504,29
0.505,30
0.506,32
0.507,31
0.508,35
0.509,33
0.51,29
0.511,34
0.512,30
0.513,33
0.514,22
0.515,28
0.516,22
0.517,29
0.518,29
0.519,30
0.52,26
0.521,23
0.522,20
0.523,21
0.524,31
0.525,27
0.526,20
0.527,30
0.528,18
0.529,16
0.53,26
0.531,34
0.532,26
0.533,25
0.534,10
0.535,18
0.536,20
0.537,19
0.538,32
0.539,17
0.54,18
0.541,19
0.542,18
0.543,15
0.544,18
0.545,26
0.546,18
0.547,20
0.548,22
0.549,27
0.55,18
0.551,21
0.552,22
0.553,30
0.554,13
0.555,21
0.556,15
0.557,12
0.558,14
0.559,18
0.56,18
0.561,22
0.562,23
0.563,18
0.564,12
0.565,25
0.566,24
0.567,16
0.568,14
0.569,20
0.57,13
0.571,17
0.572,24
0.573,20
0.574,14
0.575,14
0.576,20
0.577,17
0.578,8
0.579,14
0.58,8
0.581,12
0.582,15
0.583,16
0.584,21
0.585,9
0.586,12
0.587,20
0.588,12
0.589,11
0.59,6
0.591,13
0.592,15
0.593,10
0.594,14
0.595,13
0.596,12
0.597,9
0.598,6
0.599,13
0.6,10
0.601,11
0.602,15
0.603,22
0.604,6
0.605,8
0.606,9
0.607,10
0.608,9
0.609,13
0.61,8
0.611,14
0.612,7
0.613,7
0.614,6
0.615,5
0.616,10
0.617,11
0.618,10
0.619,4
0.62,14
0.621,12
0.622,9
0.623,5
0.624,8
0.625,10
0.626,7
0.627,9
0.628,7
0.629,8
0.63,3
0.631,9
0.632,4
0.633,9
0.634,8
0.635,8
0.636,7
0.637,3
0.638,9
0.639,8
0.64,9
0.641,10
0.642,4
0.643,7
0.644,4
0.645,3
0.646,4
0.647,9
0.648,6
0.649,3
0.65,7
0.651,8
0.652,5
0.653,3
0.654,4
0.655,7
0.656,2
0.657,8
0.658,5
0.659,7
0.66,6
0.661,4
0.662,4
0.663,6
0.664,5
0.665,2
0.666,6
0.667,8
0.668,4
0.669,5
0.67,8
0.671,2
0.672,8
0.673,2
0.674,5
0.675,4
0.676,6
0.677,3
0.678,3
0.679,8
0.68,3
0.681,6
0.682,4
0.683,4
0.684,6
0.685,3
0.686,5
0.687,4
0.688,5
0.689,4
0.69,2
0.691,3
0.692,3
0.693,5
0.694,3
0.695,1
0.696,4
0.697,3
0.698,2
0.699,6
0.7,4
0.701,6
0.702,3
0.703,1
0.704,4
0.705,4
0.706,2
0.707,4
0.708,2
0.709,3
0.71,3
0.711,4
0.712,2
0.713,3
0.714,4
0.715,2
0.716,3
0.717,5
0.718,4
0.719,4
0.72,2
0.721,2
0.722,2
0.723,3
0.724,5
0.725,6
0.726,5
0.727,2
0.728,1
0.729,4
0.73,1
0.731,5
0.732,1
0.733,1
0.734,3
0.735,2
0.736,6
0.737,3
0.738,2
0.739,2
0.74,1
0.741,4
0.742,2
0.743,3
0.744,1
0.745,2
0.746,1
0.747,2
0.748,3
0.749,2
0.75,2
0.751,1
0.752,1
0.753,2
0.754,3
0.755,1
0.756,2
0.757,2
0.758,1
0.759,2
0.76,2
0.761,2
0.762,1
0.763,3
0.764,1
0.765,3
0.766,1
0.767,1
0.768,1
0.769,1
0.77,2
0.771,1
0.772,2
0.773,1
0.774,1
0.775,1
0.776,3
0.777,3
0.778,1
0.779,2
0.78,4
0.781,2
0.782,2
0.783,2
0.784,1
0.785,1
0.786,1
0.787,1
0.788,1
0.789,1
0.79,1
0.791,2
0.792,2
0.793,3
0.794,1
0.795,1
0.796,1
0.797,2
0.798,2
0.799,1
0.8,1
0.801,1
0.802,1
0.803,2
0.804,1
0.805,1
0.806,1
0.807,1
0.808,1
0.809,1
0.81,1
0.811,1
0.812,2
0.813,1
0.814,1
0.815,2
0.816,1
0.817,1
0.818,1
0.819,2
0.82,2
0.821,1
0.822,1
0.823,1
0.824,1
0.825,1
0.826,1
0.827,2
0.828,1
0.829,1
0.83,3
0.831,1
0.832,1
0.833,1
0.834,2
0.835,1
0.836,1
0.837,1
0.838,1
0.839,1
0.84,1
0.841,1
0.842,1
0.843,1
0.844,1
0.845,1
0.846,1
0.847,1
0.848,1
0.849,1
0.85,1
0.851,1
0.852,1
0.853,1
0.854,1
0.855,1
0.856,1
0.857,1
0.858,1
0.859,1
0.86,1
0.861,2
0.862,1
0.863,1
0.864,1
0.865,2
0.866,1
0.867,1
0.868,2
0.869,1
0.87,1
0.871,1
0.872,1
0.873,1
0.874,1
0.875,1
0.876,1
0.877,1
0.878,1
0.879,1
0.88,1
0.881,1
0.882,1
0.883,1
0.884,1
0.885,1
0.886,1
0.887,1
0.888,1
0.889,1
0.89,1
0.891,1
0.892,1
0.893,1
0.894,1
0.895,1
0.896,1
0.897,1
0.898,1
0.899,1
0.9,1
0.901,1
0.902,1
0.903,2
0.904,1
0.905,1
0.906,1
0.907,1
0.908,1
0.909,1
0.91,1
0.911,1
0.912,1
0.913,1
0.914,1
0.915,1
0.916,1
0.917,1
0.918,1
0.919,1
0.92,1
0.921,1
0.922,1
0.923,1
0.924,1
0.925,1
0.926,1
0.927,1
0.928,1
0.929,1
0.93,1
0.931,1
0.932,1
0.933,1
0.934,1
0.935,1
0.936,1
0.937,1
0.938,1
0.939,1
0.94,1
0.941,1
0.942,1
0.943,1
0.944,1
0.945,1
0.946,1
0.947,1
0.948,1
0.949,1
0.95,1
0.951,1
0.952,1
0.953,1
0.954,1
0.955,1
0.956,1
0.957,1
0.958,1
0.959,1
0.96,1
0.961,1
0.962,1
0.963,1
0.964,1
0.965,1
0.966,1
0.967,1
0.968,1
0.969,1
0.97,1
0.971,1
0.972,1
0.973,1
0.974,1
0.975,1
0.976,1
0.977,1
0.978,1
0.979,1
0.98,1
0.981,1
0.982,1
0.983,1
0.984,1
0.985,1
0.986,1
0.987,1
0.988,1
0.989,1
0.99,1
0.991,1
0.992,1
0.993,1
0.994,1
0.995,1
0.996,1
0.997,1
0.998,1
0.999,1
1,1
