Valor,Indice
0.155,11364
0.156,11359
0.157,11467
0.158,11428
0.159,11483
0.16,11470
0.161,11470
0.162,11509
0.163,11651
0.164,11598
0.165,11592
0.166,11681
0.167,11773
0.168,11568
0.169,11653
0.17,11659
0.171,11710
0.172,11732
0.173,11762
0.174,11864
0.175,11754
0.176,11730
0.177,11727
0.178,11833
0.179,11882
0.18,11896
0.181,11796
0.182,11843
0.183,11926
0.184,11914
0.185,12012
0.186,12010
0.187,11889
0.188,11864
0.189,12137
0.19,12014
0.191,12085
0.192,12101
0.193,12043
0.194,12096
0.195,12006
0.196,11981
0.197,11953
0.198,12060
0.199,12141
0.2,12102
0.201,12024
0.202,12087
0.203,12085
0.204,12084
0.205,12028
0.206,12091
0.207,12029
0.208,12017
0.209,12094
0.21,12186
0.211,12011
0.212,12132
0.213,12091
0.214,12096
0.215,12013
0.216,12327
0.217,12075
0.218,12102
0.219,12017
0.22,12118
0.221,12183
0.222,12085
0.223,12033
0.224,12147
0.225,12159
0.226,12201
0.227,11987
0.228,12191
0.229,12131
0.23,12054
0.231,12024
0.232,12047
0.233,12080
0.234,12090
0.235,12037
0.236,11912
0.237,12074
0.238,12038
0.239,11967
0.24,11998
0.241,11818
0.242,11878
0.243,11890
0.244,11829
0.245,11941
0.246,11935
0.247,11776
0.248,11930
0.249,11981
0.25,11816
0.251,11885
0.252,11825
0.253,11787
0.254,11725
0.255,11826
0.256,11747
0.257,11771
0.258,11679
0.259,11583
0.26,11707
0.261,11616
0.262,11675
0.263,11593
0.264,11537
0.265,11458
0.266,11630
0.267,11413
0.268,11479
0.269,11459
0.27,11491
0.271,11464
0.272,11444
0.273,11310
0.274,11400
0.275,11312
0.276,11321
0.277,11324
0.278,11240
0.279,11380
0.28,11335
0.281,11256
0.282,11278
0.283,11199
0.284,11069
0.285,11052
0.286,11125
0.287,11098
0.288,10890
0.289,11074
0.29,11067
0.291,10945
0.292,10974
0.293,10929
0.294,10928
0.295,10842
0.296,11006
0.297,10858
0.298,10749
0.299,10826
0.3,10735
0.301,10709
0.302,10750
0.303,10747
0.304,10540
0.305,10616
0.306,10580
0.307,10542
0.308,10519
0.309,10403
0.31,10373
0.311,10354
0.312,10206
0.313,10380
0.314,10158
0.315,10223
0.316,10083
0.317,10081
0.318,10033
0.319,10044
0.32,9958
0.321,10042
0.322,9981
0.323,9984
0.324,9819
0.325,9736
0.326,9757
0.327,9894
0.328,9638
0.329,9804
0.33,9668
0.331,9711
0.332,9608
0.333,9682
0.334,9468
0.335,9591
0.336,9501
0.337,9305
0.338,9402
0.339,9352
0.34,9300
0.341,9313
0.342,9191
0.343,9249
0.344,9104
0.345,9188
0.346,9202
0.347,8998
0.348,8978
0.349,8939
0.35,8987
0.351,8785
0.352,8740
0.353,8769
0.354,8806
0.355,8623
0.356,8681
0.357,8627
0.358,8563
0.359,8405
0.36,8446
0.361,8420
0.362,8213
0.363,8397
0.364,8393
0.365,8180
0.366,8210
0.367,8033
0.368,8143
0.369,7982
0.37,8007
0.371,8013
0.372,7993
0.373,7805
0.374,7868
0.375,7861
0.376,7850
0.377,7820
0.378,7627
0.379,7560
0.38,7493
0.381,7541
0.382,7481
0.383,7295
0.384,7434
0.385,7479
0.386,7389
0.387,7096
0.388,7129
0.389,7158
0.39,7049
0.391,7111
0.392,6940
0.393,6979
0.394,6871
0.395,6909
0.396,6898
0.397,6923
0.398,6644
0.399,6667
0.4,6615
0.401,6638
0.402,6482
0.403,6460
0.404,6531
0.405,6432
0.406,6363
0.407,6255
0.408,6264
0.409,6288
0.41,6347
0.411,6126
0.412,5995
0.413,6061
0.414,5983
0.415,5938
0.416,5863
0.417,5607
0.418,5802
0.419,5746
0.42,5809
0.421,5784
0.422,5613
0.423,5630
0.424,5540
0.425,5467
0.426,5384
0.427,5392
0.428,5290
0.429,5245
0.43,4997
0.431,5194
0.432,5106
0.433,5038
0.434,4978
0.435,4948
0.436,5002
0.437,4880
0.438,4932
0.439,4810
0.44,4949
0.441,4620
0.442,4629
0.443,4688
0.444,4577
0.445,4654
0.446,4443
0.447,4485
0.448,4492
0.449,4291
0.45,4337
0.451,4357
0.452,4189
0.453,4248
0.454,4264
0.455,4206
0.456,4012
0.457,3859
0.458,3954
0.459,3847
0.46,3862
0.461,3922
0.462,3835
0.463,3744
0.464,3745
0.465,3750
0.466,3819
0.467,3597
0.468,3590
0.469,3453
0.47,3463
0.471,3341
0.472,3324
0.473,3306
0.474,3339
0.475,3177
0.476,3143
0.477,3191
0.478,3216
0.479,3198
0.48,2958
0.481,3005
0.482,2849
0.483,2933
0.484,2906
0.485,2841
0.486,2822
0.487,2872
0.488,2697
0.489,2712
0.49,2746
0.491,2669
0.492,2685
0.493,2518
0.494,2451
0.495,2483
0.496,2529
0.497,2415
0.498,2423
0.499,2347
0.5,2303
0.501,2237
0.502,2230
0.503,2273
0.504,2260
0.505,2284
0.506,2131
0.507,1984
0.508,2119
0.509,2062
0.51,2021
0.511,2097
0.512,2006
0.513,2006
0.514,1916
0.515,1965
0.516,1811
0.517,1805
0.518,1854
0.519,1735
0.52,1773
0.521,1764
0.522,1804
0.523,1718
0.524,1685
0.525,1581
0.526,1695
0.527,1579
0.528,1634
0.529,1520
0.53,1497
0.531,1538
0.532,1494
0.533,1467
0.534,1508
0.535,1407
0.536,1508
0.537,1421
0.538,1396
0.539,1364
0.54,1294
0.541,1237
0.542,1289
0.543,1241
0.544,1304
0.545,1225
0.546,1199
0.547,1225
0.548,1238
0.549,1132
0.55,1184
0.551,1213
0.552,1137
0.553,1132
0.554,1191
0.555,1122
0.556,1074
0.557,1051
0.558,1053
0.559,1008
0.56,1051
0.561,1000
0.562,914
0.563,971
0.564,954
0.565,929
0.566,937
0.567,863
0.568,937
0.569,834
0.57,858
0.571,881
0.572,829
0.573,810
0.574,786
0.575,775
0.576,838
0.577,744
0.578,776
0.579,804
0.58,816
0.581,768
0.582,730
0.583,710
0.584,704
0.585,665
0.586,654
0.587,647
0.588,685
0.589,627
0.59,637
0.591,671
0.592,624
0.593,573
0.594,646
0.595,622
0.596,568
0.597,568
0.598,578
0.599,530
0.6,551
0.601,550
0.602,558
0.603,566
0.604,542
0.605,503
0.606,507
0.607,476
0.608,518
0.609,543
0.61,481
0.611,467
0.612,456
0.613,435
0.614,448
0.615,449
0.616,399
0.617,425
0.618,399
0.619,432
0.62,412
0.621,392
0.622,385
0.623,396
0.624,372
0.625,398
0.626,338
0.627,381
0.628,376
0.629,356
0.63,333
0.631,346
0.632,326
0.633,343
0.634,325
0.635,343
0.636,341
0.637,276
0.638,315
0.639,326
0.64,296
0.641,301
0.642,287
0.643,245
0.644,262
0.645,250
0.646,256
0.647,249
0.648,251
0.649,241
0.65,257
0.651,256
0.652,220
0.653,216
0.654,249
0.655,214
0.656,213
0.657,211
0.658,233
0.659,197
0.66,201
0.661,204
0.662,191
0.663,199
0.664,159
0.665,200
0.666,189
0.667,198
0.668,188
0.669,172
0.67,182
0.671,138
0.672,174
0.673,162
0.674,142
0.675,168
0.676,156
0.677,170
0.678,164
0.679,136
0.68,143
0.681,142
0.682,144
0.683,129
0.684,122
0.685,133
0.686,130
0.687,127
0.688,143
0.689,126
0.69,133
0.691,128
0.692,107
0.693,117
0.694,112
0.695,103
0.696,121
0.697,125
0.698,93
0.699,91
0.7,98
0.701,84
0.702,88
0.703,97
0.704,109
0.705,100
0.706,99
0.707,90
0.708,81
0.709,78
0.71,84
0.711,81
0.712,73
0.713,69
0.714,93
0.715,78
0.716,73
0.717,74
0.718,74
0.719,75
0.72,65
0.721,56
0.722,61
0.723,49
0.724,64
0.725,56
0.726,54
0.727,65
0.728,56
0.729,50
0.73,48
0.731,44
0.732,44
0.733,48
0.734,45
0.735,47
0.736,49
0.737,50
0.738,58
0.739,51
0.74,30
0.741,53
0.742,44
0.743,45
0.744,52
0.745,43
0.746,30
0.747,36
0.748,23
0.749,28
0.75,43
0.751,30
0.752,28
0.753,31
0.754,24
0.755,40
0.756,35
0.757,25
0.758,34
0.759,29
0.76,29
0.761,25
0.762,21
0.763,30
0.764,21
0.765,26
0.766,23
0.767,16
0.768,22
0.769,29
0.77,29
0.771,20
0.772,27
0.773,23
0.774,15
0.775,26
0.776,28
0.777,10
0.778,18
0.779,18
0.78,13
0.781,19
0.782,28
0.783,11
0.784,10
0.785,14
0.786,14
0.787,16
0.788,13
0.789,12
0.79,8
0.791,13
0.792,16
0.793,23
0.794,15
0.795,7
0.796,11
0.797,4
0.798,10
0.799,18
0.8,8
0.801,9
0.802,15
0.803,9
0.804,14
0.805,7
0.806,8
0.807,13
0.808,11
0.809,12
0.81,7
0.811,11
0.812,12
0.813,10
0.814,7
0.815,3
0.816,9
0.817,6
0.818,7
0.819,7
0.82,6
0.821,7
0.822,11
0.823,6
0.824,2
0.825,4
0.826,5
0.827,5
0.828,9
0.829,3
0.83,4
0.831,3
0.832,3
0.833,2
0.834,5
0.835,5
0.836,7
0.837,4
0.838,4
0.839,4
0.84,3
0.841,4
0.842,7
0.843,2
0.844,7
0.845,4
0.846,8
0.847,5
0.848,3
0.849,3
0.85,3
0.851,1
0.852,2
0.853,2
0.854,2
0.855,2
0.856,5
0.857,2
0.858,2
0.859,1
0.86,3
0.861,3
0.862,3
0.863,3
0.864,3
0.865,2
0.866,4
0.867,2
0.868,3
0.869,1
0.87,3
0.871,1
0.872,2
0.873,2
0.874,3
0.875,2
0.876,3
0.877,1
0.878,2
0.879,1
0.88,5
0.881,3
0.882,2
0.883,1
0.884,1
0.885,1
0.886,1
0.887,1
0.888,1
0.889,1
0.89,2
0.891,1
0.892,1
0.893,2
0.894,1
0.895,1
0.896,1
0.897,1
0.898,1
0.899,2
0.9,1
0.901,1
0.902,1
0.903,1
0.904,1
0.905,3
0.906,1
0.907,1
0.908,1
0.909,1
0.91,3
0.911,1
0.912,1
0.913,1
0.914,1
0.915,1
0.916,1
0.917,1
0.918,1
0.919,1
0.92,1
0.921,1
0.922,1
0.923,1
0.924,1
0.925,2
0.926,2
0.927,1
0.928,2
0.929,1
0.93,1
0.931,1
0.932,1
0.933,1
0.934,1
0.935,1
0.936,1
0.937,1
0.938,1
0.939,1
0.94,1
0.941,1
0.942,1
0.943,1
0.944,1
0.945,1
0.946,1
0.947,1
0.948,1
0.949,1
0.95,1
0.951,1
0.952,1
0.953,1
0.954,1
0.955,1
0.956,1
0.957,1
0.958,1
0.959,1
0.96,1
0.961,1
0.962,1
0.963,1
0.964,1
0.965,1
0.966,1
0.967,1
0.968,1
0.969,1
0.97,1
0.971,1
0.972,1
0.973,1
0.974,1
0.975,1
0.976,1
0.977,1
0.978,1
0.979,1
0.98,1
0.981,1
0.982,1
0.983,1
0.984,1
0.985,1
0.986,1
0.987,1
0.988,1
0.989,1
0.99,1
0.991,1
0.992,1
0.993,1
0.994,1
0.995,1
0.996,1
0.997,1
0.998,1
0.999,1
1,1
