Valor,Indice
0.199,13517
0.2,13456
0.201,13256
0.202,13092
0.203,13188
0.204,13164
0.205,13235
0.206,12903
0.207,12847
0.208,12871
0.209,12734
0.21,12603
0.211,12499
0.212,12329
0.213,12296
0.214,12327
0.215,12045
0.216,12026
0.217,12027
0.218,11672
0.219,11794
0.22,11633
0.221,11643
0.222,11563
0.223,11681
0.224,11368
0.225,11234
0.226,11220
0.227,11123
0.228,11028
0.229,11205
0.23,11065
0.231,10882
0.232,10785
0.233,10805
0.234,10641
0.235,10440
0.236,10461
0.237,10314
0.238,10598
0.239,10405
0.24,10159
0.241,10120
0.242,10078
0.243,9854
0.244,9963
0.245,9652
0.246,10109
0.247,9821
0.248,9361
0.249,9583
0.25,9586
0.251,9505
0.252,9456
0.253,9378
0.254,9074
0.255,9227
0.256,8911
0.257,8898
0.258,8994
0.259,8731
0.26,8554
0.261,8825
0.262,8653
0.263,8613
0.264,8476
0.265,8676
0.266,8211
0.267,8257
0.268,8242
0.269,8029
0.27,8108
0.271,7817
0.272,7880
0.273,7722
0.274,7757
0.275,7812
0.276,7574
0.277,7489
0.278,7665
0.279,7554
0.28,7370
0.281,7111
0.282,7106
0.283,7070
0.284,7243
0.285,7142
0.286,7103
0.287,7027
0.288,6988
0.289,6710
0.29,6717
0.291,6719
0.292,6373
0.293,6639
0.294,6586
0.295,6309
0.296,6491
0.297,6274
0.298,6230
0.299,6228
0.3,6174
0.301,6157
0.302,5980
0.303,6013
0.304,5900
0.305,5904
0.306,5709
0.307,5704
0.308,5589
0.309,5685
0.31,5674
0.311,5491
0.312,5568
0.313,5305
0.314,5171
0.315,5362
0.316,5077
0.317,5097
0.318,4939
0.319,4949
0.32,5196
0.321,4910
0.322,4914
0.323,4994
0.324,4790
0.325,4713
0.326,4531
0.327,4627
0.328,4531
0.329,4484
0.33,4382
0.331,4450
0.332,4214
0.333,4407
0.334,4311
0.335,4282
0.336,4210
0.337,4020
0.338,4063
0.339,4129
0.34,4010
0.341,4050
0.342,3992
0.343,3915
0.344,3893
0.345,3694
0.346,3701
0.347,3609
0.348,3716
0.349,3506
0.35,3552
0.351,3515
0.352,3480
0.353,3506
0.354,3306
0.355,3411
0.356,3273
0.357,3295
0.358,3348
0.359,3309
0.36,3271
0.361,3143
0.362,3173
0.363,3092
0.364,3003
0.365,2986
0.366,3081
0.367,3041
0.368,2901
0.369,2784
0.37,2754
0.371,2786
0.372,2779
0.373,2781
0.374,2739
0.375,2666
0.376,2665
0.377,2618
0.378,2480
0.379,2585
0.38,2473
0.381,2542
0.382,2413
0.383,2419
0.384,2442
0.385,2394
0.386,2360
0.387,2474
0.388,2290
0.389,2318
0.39,2284
0.391,2207
0.392,2121
0.393,2110
0.394,2186
0.395,2059
0.396,2054
0.397,2160
0.398,2051
0.399,2019
0.4,1963
0.401,1878
0.402,1962
0.403,1927
0.404,1913
0.405,1870
0.406,1860
0.407,1867
0.408,1793
0.409,1812
0.41,1751
0.411,1766
0.412,1708
0.413,1754
0.414,1666
0.415,1681
0.416,1653
0.417,1627
0.418,1686
0.419,1570
0.42,1613
0.421,1564
0.422,1559
0.423,1568
0.424,1591
0.425,1494
0.426,1461
0.427,1482
0.428,1439
0.429,1394
0.43,1443
0.431,1431
0.432,1429
0.433,1350
0.434,1298
0.435,1367
0.436,1369
0.437,1312
0.438,1252
0.439,1301
0.44,1245
0.441,1253
0.442,1243
0.443,1212
0.444,1226
0.445,1149
0.446,1150
0.447,1190
0.448,1170
0.449,1123
0.45,1150
0.451,1090
0.452,1132
0.453,1146
0.454,1016
0.455,1101
0.456,1045
0.457,1009
0.458,1041
0.459,1025
0.46,939
0.461,966
0.462,1026
0.463,956
0.464,1041
0.465,931
0.466,945
0.467,948
0.468,891
0.469,870
0.47,906
0.471,910
0.472,836
0.473,816
0.474,834
0.475,760
0.476,869
0.477,816
0.478,834
0.479,844
0.48,755
0.481,749
0.482,782
0.483,709
0.484,762
0.485,769
0.486,694
0.487,721
0.488,669
0.489,704
0.49,659
0.491,657
0.492,671
0.493,665
0.494,650
0.495,682
0.496,610
0.497,611
0.498,600
0.499,565
0.5,599
0.501,637
0.502,617
0.503,579
0.504,582
0.505,577
0.506,525
0.507,570
0.508,607
0.509,563
0.51,543
0.511,503
0.512,529
0.513,519
0.514,499
0.515,508
0.516,488
0.517,507
0.518,480
0.519,484
0.52,457
0.521,489
0.522,428
0.523,457
0.524,493
0.525,440
0.526,463
0.527,436
0.528,421
0.529,445
0.53,397
0.531,401
0.532,386
0.533,378
0.534,389
0.535,380
0.536,373
0.537,410
0.538,387
0.539,357
0.54,393
0.541,387
0.542,368
0.543,315
0.544,332
0.545,356
0.546,320
0.547,336
0.548,315
0.549,329
0.55,344
0.551,314
0.552,305
0.553,315
0.554,317
0.555,288
0.556,294
0.557,301
0.558,274
0.559,306
0.56,262
0.561,253
0.562,263
0.563,239
0.564,280
0.565,259
0.566,233
0.567,219
0.568,274
0.569,237
0.57,239
0.571,226
0.572,230
0.573,251
0.574,237
0.575,248
0.576,220
0.577,221
0.578,228
0.579,212
0.58,209
0.581,210
0.582,207
0.583,189
0.584,211
0.585,205
0.586,189
0.587,201
0.588,160
0.589,176
0.59,201
0.591,203
0.592,192
0.593,157
0.594,173
0.595,143
0.596,169
0.597,183
0.598,150
0.599,155
0.6,158
0.601,141
0.602,170
0.603,136
0.604,142
0.605,136
0.606,132
0.607,157
0.608,120
0.609,132
0.61,134
0.611,125
0.612,130
0.613,134
0.614,107
0.615,142
0.616,116
0.617,119
0.618,115
0.619,106
0.62,115
0.621,105
0.622,98
0.623,100
0.624,98
0.625,123
0.626,101
0.627,107
0.628,110
0.629,100
0.63,100
0.631,94
0.632,102
0.633,91
0.634,107
0.635,88
0.636,99
0.637,80
0.638,91
0.639,87
0.64,80
0.641,70
0.642,89
0.643,79
0.644,81
0.645,75
0.646,74
0.647,68
0.648,82
0.649,64
0.65,83
0.651,68
0.652,89
0.653,80
0.654,66
0.655,69
0.656,55
0.657,65
0.658,58
0.659,56
0.66,63
0.661,63
0.662,48
0.663,62
0.664,67
0.665,68
0.666,65
0.667,50
0.668,48
0.669,46
0.67,65
0.671,40
0.672,49
0.673,39
0.674,53
0.675,41
0.676,55
0.677,62
0.678,50
0.679,44
0.68,52
0.681,44
0.682,30
0.683,45
0.684,44
0.685,39
0.686,40
0.687,43
0.688,39
0.689,43
0.69,37
0.691,35
0.692,36
0.693,37
0.694,38
0.695,28
0.696,29
0.697,39
0.698,37
0.699,32
0.7,36
0.701,23
0.702,22
0.703,24
0.704,26
0.705,21
0.706,24
0.707,23
0.708,25
0.709,39
0.71,23
0.711,21
0.712,27
0.713,21
0.714,27
0.715,24
0.716,19
0.717,24
0.718,11
0.719,15
0.72,16
0.721,25
0.722,20
0.723,20
0.724,15
0.725,14
0.726,24
0.727,24
0.728,19
0.729,25
0.73,19
0.731,19
0.732,15
0.733,17
0.734,18
0.735,21
0.736,19
0.737,12
0.738,13
0.739,10
0.74,10
0.741,14
0.742,13
0.743,15
0.744,9
0.745,10
0.746,10
0.747,13
0.748,12
0.749,15
0.75,13
0.751,15
0.752,12
0.753,17
0.754,14
0.755,13
0.756,7
0.757,9
0.758,8
0.759,7
0.76,11
0.761,12
0.762,12
0.763,8
0.764,10
0.765,7
0.766,8
0.767,6
0.768,8
0.769,5
0.77,12
0.771,15
0.772,7
0.773,12
0.774,9
0.775,12
0.776,9
0.777,8
0.778,7
0.779,8
0.78,6
0.781,5
0.782,5
0.783,6
0.784,9
0.785,6
0.786,3
0.787,10
0.788,3
0.789,6
0.79,8
0.791,5
0.792,3
0.793,4
0.794,2
0.795,4
0.796,7
0.797,6
0.798,6
0.799,5
0.8,3
0.801,3
0.802,3
0.803,4
0.804,6
0.805,4
0.806,6
0.807,3
0.808,4
0.809,3
0.81,4
0.811,3
0.812,2
0.813,5
0.814,3
0.815,3
0.816,4
0.817,3
0.818,4
0.819,8
0.82,2
0.821,3
0.822,2
0.823,1
0.824,3
0.825,2
0.826,3
0.827,5
0.828,1
0.829,2
0.83,1
0.831,2
0.832,2
0.833,2
0.834,2
0.835,2
0.836,2
0.837,2
0.838,3
0.839,1
0.84,3
0.841,1
0.842,2
0.843,3
0.844,1
0.845,3
0.846,2
0.847,1
0.848,1
0.849,2
0.85,1
0.851,2
0.852,1
0.853,4
0.854,1
0.855,3
0.856,1
0.857,1
0.858,2
0.859,1
0.86,3
0.861,1
0.862,1
0.863,1
0.864,2
0.865,1
0.866,1
0.867,2
0.868,3
0.869,1
0.87,1
0.871,2
0.872,1
0.873,2
0.874,1
0.875,1
0.876,1
0.877,1
0.878,1
0.879,1
0.88,1
0.881,1
0.882,2
0.883,1
0.884,1
0.885,1
0.886,1
0.887,2
0.888,2
0.889,1
0.89,1
0.891,1
0.892,1
0.893,1
0.894,1
0.895,1
0.896,1
0.897,1
0.898,2
0.899,1
0.9,1
0.901,1
0.902,1
0.903,1
0.904,1
0.905,2
0.906,2
0.907,1
0.908,1
0.909,1
0.91,1
0.911,1
0.912,1
0.913,1
0.914,1
0.915,1
0.916,1
0.917,1
0.918,1
0.919,1
0.92,1
0.921,1
0.922,1
0.923,1
0.924,1
0.925,1
0.926,1
0.927,1
0.928,1
0.929,1
0.93,1
0.931,1
0.932,1
0.933,1
0.934,2
0.935,1
0.936,1
0.937,2
0.938,1
0.939,1
0.94,1
0.941,1
0.942,1
0.943,1
0.944,1
0.945,1
0.946,1
0.947,1
0.948,1
0.949,1
0.95,1
0.951,1
0.952,1
0.953,1
0.954,1
0.955,1
0.956,1
0.957,1
0.958,1
0.959,1
0.96,1
0.961,1
0.962,1
0.963,1
0.964,1
0.965,1
0.966,1
0.967,1
0.968,1
0.969,1
0.97,1
0.971,1
0.972,1
0.973,1
0.974,1
0.975,1
0.976,1
0.977,1
0.978,1
0.979,1
0.98,1
0.981,1
0.982,1
0.983,1
0.984,1
0.985,1
0.986,1
0.987,1
0.988,1
0.989,1
0.99,1
0.991,1
0.992,1
0.993,1
0.994,1
0.995,1
0.996,1
0.997,1
0.998,1
0.999,1
1,1
