Valor,Indice
0.165,46252
0.166,46285
0.167,46497
0.168,46665
0.169,46627
0.17,46691
0.171,46976
0.172,46745
0.173,46905
0.174,47021
0.175,47172
0.176,46912
0.177,47291
0.178,47229
0.179,47250
0.18,47419
0.181,47412
0.182,47569
0.183,47748
0.184,47693
0.185,47477
0.186,47573
0.187,47853
0.188,47727
0.189,47780
0.19,48019
0.191,47815
0.192,47840
0.193,47686
0.194,47858
0.195,47964
0.196,47978
0.197,48281
0.198,48163
0.199,48285
0.2,48516
0.201,48339
0.202,48128
0.203,48142
0.204,48349
0.205,47974
0.206,48149
0.207,48474
0.208,48158
0.209,48022
0.21,48157
0.211,48330
0.212,48112
0.213,48126
0.214,48269
0.215,48515
0.216,48142
0.217,48153
0.218,48184
0.219,48327
0.22,48278
0.221,48237
0.222,48176
0.223,48116
0.224,48048
0.225,48406
0.226,48192
0.227,48031
0.228,48113
0.229,48019
0.23,48254
0.231,47910
0.232,47978
0.233,48050
0.234,47903
0.235,47946
0.236,47925
0.237,47934
0.238,47844
0.239,47880
0.24,47749
0.241,47597
0.242,47510
0.243,47745
0.244,47608
0.245,47258
0.246,47292
0.247,47247
0.248,47096
0.249,47062
0.25,46982
0.251,47046
0.252,47049
0.253,46927
0.254,47078
0.255,46869
0.256,46930
0.257,46591
0.258,46691
0.259,46652
0.26,46572
0.261,46433
0.262,46374
0.263,46331
0.264,46346
0.265,46087
0.266,45882
0.267,46112
0.268,46151
0.269,45730
0.27,45751
0.271,45652
0.272,45679
0.273,45367
0.274,45255
0.275,45368
0.276,45177
0.277,45086
0.278,45055
0.279,45075
0.28,44997
0.281,44850
0.282,44683
0.283,44464
0.284,44335
0.285,44292
0.286,44088
0.287,43704
0.288,43635
0.289,43805
0.29,43807
0.291,43606
0.292,43553
0.293,43646
0.294,43210
0.295,43214
0.296,42933
0.297,43072
0.298,43157
0.299,42905
0.3,42513
0.301,42076
0.302,42256
0.303,42166
0.304,41985
0.305,41612
0.306,41526
0.307,41294
0.308,41439
0.309,41458
0.31,41427
0.311,41146
0.312,41097
0.313,40776
0.314,40874
0.315,40541
0.316,40374
0.317,40529
0.318,40018
0.319,40018
0.32,40040
0.321,40012
0.322,39546
0.323,39505
0.324,39586
0.325,39324
0.326,38966
0.327,39039
0.328,38780
0.329,38415
0.33,38609
0.331,38328
0.332,37897
0.333,37967
0.334,37684
0.335,37528
0.336,37359
0.337,37238
0.338,37094
0.339,37129
0.34,37007
0.341,36813
0.342,36699
0.343,36354
0.344,36314
0.345,36095
0.346,35703
0.347,35646
0.348,35883
0.349,35609
0.35,34982
0.351,35133
0.352,34632
0.353,34536
0.354,34440
0.355,33899
0.356,34251
0.357,33847
0.358,34073
0.359,33506
0.36,33497
0.361,33586
0.362,33225
0.363,33163
0.364,32784
0.365,32640
0.366,32652
0.367,32281
0.368,31983
0.369,31721
0.37,31758
0.371,31634
0.372,31677
0.373,30938
0.374,30920
0.375,30649
0.376,30652
0.377,30755
0.378,30412
0.379,30050
0.38,30220
0.381,29714
0.382,29715
0.383,29319
0.384,29392
0.385,29290
0.386,28699
0.387,28751
0.388,28404
0.389,28528
0.39,28418
0.391,27953
0.392,27855
0.393,27642
0.394,27525
0.395,27291
0.396,26806
0.397,26839
0.398,26519
0.399,26613
0.4,26456
0.401,25992
0.402,26015
0.403,25682
0.404,25468
0.405,25401
0.406,25448
0.407,25050
0.408,24602
0.409,24220
0.41,24181
0.411,24204
0.412,24068
0.413,23690
0.414,23594
0.415,23617
0.416,23242
0.417,23156
0.418,23042
0.419,22992
0.42,22656
0.421,22269
0.422,22231
0.423,22140
0.424,21696
0.425,21637
0.426,21285
0.427,21179
0.428,20809
0.429,20581
0.43,20400
0.431,20809
0.432,20428
0.433,20269
0.434,19761
0.435,19533
0.436,19196
0.437,19509
0.438,19137
0.439,19209
0.44,18833
0.441,18729
0.442,18054
0.443,18294
0.444,17917
0.445,18023
0.446,17749
0.447,17629
0.448,17417
0.449,16831
0.45,17232
0.451,16830
0.452,16626
0.453,16500
0.454,16321
0.455,16140
0.456,15752
0.457,15932
0.458,15729
0.459,15837
0.46,15431
0.461,15233
0.462,14820
0.463,14938
0.464,14825
0.465,14482
0.466,14171
0.467,14227
0.468,13875
0.469,13460
0.47,13626
0.471,13324
0.472,13155
0.473,13362
0.474,12869
0.475,12679
0.476,12700
0.477,12364
0.478,12132
0.479,12090
0.48,11858
0.481,11760
0.482,11919
0.483,11558
0.484,11221
0.485,11075
0.486,11194
0.487,11147
0.488,10785
0.489,10914
0.49,10478
0.491,10290
0.492,10108
0.493,9969
0.494,10145
0.495,9675
0.496,9779
0.497,9419
0.498,9474
0.499,9328
0.5,9021
0.501,9016
0.502,8808
0.503,8530
0.504,8588
0.505,8597
0.506,8240
0.507,8340
0.508,8092
0.509,7916
0.51,8151
0.511,7658
0.512,7984
0.513,7435
0.514,7320
0.515,7508
0.516,7307
0.517,7205
0.518,7101
0.519,7083
0.52,6844
0.521,7040
0.522,6782
0.523,6524
0.524,6311
0.525,6366
0.526,6355
0.527,6354
0.528,6405
0.529,6057
0.53,5995
0.531,5953
0.532,5913
0.533,5830
0.534,5736
0.535,5714
0.536,5393
0.537,5325
0.538,5318
0.539,5383
0.54,5123
0.541,5115
0.542,5120
0.543,4818
0.544,4821
0.545,4790
0.546,4720
0.547,4634
0.548,4582
0.549,4612
0.55,4502
0.551,4468
0.552,4357
0.553,4373
0.554,4244
0.555,4224
0.556,4212
0.557,4096
0.558,3939
0.559,3875
0.56,3843
0.561,3776
0.562,3825
0.563,3840
0.564,3564
0.565,3659
0.566,3480
0.567,3645
0.568,3410
0.569,3444
0.57,3398
0.571,3366
0.572,3323
0.573,3252
0.574,3116
0.575,3142
0.576,2998
0.577,3017
0.578,2988
0.579,3039
0.58,2895
0.581,2735
0.582,2824
0.583,2794
0.584,2792
0.585,2592
0.586,2578
0.587,2538
0.588,2526
0.589,2459
0.59,2484
0.591,2335
0.592,2321
0.593,2319
0.594,2268
0.595,2243
0.596,2290
0.597,2220
0.598,2084
0.599,2128
0.6,2079
0.601,2040
0.602,2061
0.603,2015
0.604,1957
0.605,1946
0.606,1901
0.607,1908
0.608,1825
0.609,1729
0.61,1765
0.611,1721
0.612,1726
0.613,1723
0.614,1742
0.615,1619
0.616,1613
0.617,1648
0.618,1571
0.619,1508
0.62,1607
0.621,1526
0.622,1490
0.623,1389
0.624,1552
0.625,1382
0.626,1432
0.627,1326
0.628,1327
0.629,1329
0.63,1258
0.631,1241
0.632,1271
0.633,1233
0.634,1196
0.635,1158
0.636,1120
0.637,1168
0.638,1192
0.639,1075
0.64,1149
0.641,1132
0.642,1127
0.643,1063
0.644,1044
0.645,1022
0.646,997
0.647,943
0.648,978
0.649,1005
0.65,926
0.651,897
0.652,871
0.653,866
0.654,808
0.655,831
0.656,825
0.657,871
0.658,800
0.659,795
0.66,791
0.661,753
0.662,691
0.663,770
0.664,699
0.665,746
0.666,721
0.667,651
0.668,694
0.669,638
0.67,610
0.671,616
0.672,600
0.673,589
0.674,580
0.675,592
0.676,563
0.677,583
0.678,566
0.679,532
0.68,525
0.681,523
0.682,546
0.683,500
0.684,480
0.685,532
0.686,472
0.687,469
0.688,466
0.689,451
0.69,400
0.691,451
0.692,454
0.693,428
0.694,415
0.695,411
0.696,392
0.697,388
0.698,332
0.699,362
0.7,365
0.701,366
0.702,350
0.703,349
0.704,304
0.705,313
0.706,319
0.707,307
0.708,275
0.709,286
0.71,324
0.711,312
0.712,274
0.713,289
0.714,250
0.715,245
0.716,242
0.717,261
0.718,226
0.719,227
0.72,222
0.721,231
0.722,227
0.723,230
0.724,217
0.725,196
0.726,204
0.727,209
0.728,201
0.729,192
0.73,212
0.731,191
0.732,169
0.733,181
0.734,168
0.735,174
0.736,185
0.737,154
0.738,172
0.739,155
0.74,146
0.741,181
0.742,123
0.743,131
0.744,137
0.745,143
0.746,132
0.747,128
0.748,124
0.749,128
0.75,121
0.751,150
0.752,124
0.753,119
0.754,111
0.755,90
0.756,94
0.757,104
0.758,108
0.759,111
0.76,93
0.761,100
0.762,107
0.763,100
0.764,88
0.765,80
0.766,102
0.767,82
0.768,86
0.769,74
0.77,79
0.771,74
0.772,75
0.773,74
0.774,76
0.775,80
0.776,68
0.777,66
0.778,65
0.779,73
0.78,72
0.781,69
0.782,44
0.783,61
0.784,47
0.785,54
0.786,63
0.787,41
0.788,58
0.789,48
0.79,38
0.791,47
0.792,47
0.793,38
0.794,41
0.795,23
0.796,36
0.797,32
0.798,32
0.799,30
0.8,34
0.801,38
0.802,37
0.803,33
0.804,37
0.805,27
0.806,27
0.807,36
0.808,26
0.809,27
0.81,25
0.811,24
0.812,27
0.813,19
0.814,16
0.815,25
0.816,19
0.817,23
0.818,21
0.819,20
0.82,16
0.821,21
0.822,21
0.823,17
0.824,13
0.825,17
0.826,14
0.827,17
0.828,15
0.829,20
0.83,13
0.831,17
0.832,13
0.833,14
0.834,22
0.835,18
0.836,15
0.837,11
0.838,4
0.839,10
0.84,9
0.841,6
0.842,5
0.843,8
0.844,6
0.845,7
0.846,14
0.847,11
0.848,6
0.849,13
0.85,6
0.851,14
0.852,3
0.853,8
0.854,4
0.855,5
0.856,9
0.857,5
0.858,5
0.859,4
0.86,2
0.861,6
0.862,3
0.863,9
0.864,4
0.865,6
0.866,2
0.867,4
0.868,4
0.869,8
0.87,4
0.871,4
0.872,4
0.873,2
0.874,5
0.875,1
0.876,4
0.877,3
0.878,3
0.879,5
0.88,4
0.881,2
0.882,1
0.883,10
0.884,3
0.885,1
0.886,3
0.887,2
0.888,2
0.889,2
0.89,3
0.891,3
0.892,1
0.893,2
0.894,1
0.895,3
0.896,3
0.897,4
0.898,1
0.899,2
0.9,3
0.901,3
0.902,2
0.903,1
0.904,3
0.905,3
0.906,1
0.907,2
0.908,1
0.909,1
0.91,1
0.911,3
0.912,2
0.913,1
0.914,1
0.915,1
0.916,2
0.917,1
0.918,2
0.919,2
0.92,1
0.921,1
0.922,1
0.923,1
0.924,1
0.925,1
0.926,1
0.927,1
0.928,1
0.929,1
0.93,1
0.931,1
0.932,2
0.933,1
0.934,1
0.935,1
0.936,1
0.937,1
0.938,1
0.939,1
0.94,1
0.941,1
0.942,1
0.943,1
0.944,1
0.945,1
0.946,1
0.947,1
0.948,1
0.949,1
0.95,1
0.951,1
0.952,1
0.953,1
0.954,1
0.955,1
0.956,1
0.957,1
0.958,1
0.959,1
0.96,1
0.961,1
0.962,1
0.963,1
0.964,1
0.965,1
0.966,1
0.967,1
0.968,1
0.969,1
0.97,1
0.971,1
0.972,1
0.973,1
0.974,1
0.975,1
0.976,1
0.977,1
0.978,1
0.979,1
0.98,1
0.981,1
0.982,1
0.983,1
0.984,1
0.985,1
0.986,1
0.987,1
0.988,1
0.989,1
0.99,1
0.991,1
0.992,1
0.993,1
0.994,1
0.995,1
0.996,1
0.997,1
0.998,1
0.999,1
1,1
