Valor,Indice
0.301,23862
0.302,23221
0.303,23425
0.304,22918
0.305,23007
0.306,22810
0.307,22473
0.308,22204
0.309,21984
0.31,21663
0.311,21924
0.312,21643
0.313,21105
0.314,20874
0.315,21179
0.316,20537
0.317,20356
0.318,20005
0.319,19767
0.32,19312
0.321,19395
0.322,19235
0.323,18843
0.324,18578
0.325,18776
0.326,18514
0.327,18072
0.328,17995
0.329,17735
0.33,17539
0.331,17293
0.332,17497
0.333,17290
0.334,16516
0.335,16683
0.336,16208
0.337,16069
0.338,15808
0.339,15923
0.34,15520
0.341,15343
0.342,14987
0.343,14908
0.344,14804
0.345,14624
0.346,14511
0.347,14347
0.348,14114
0.349,14004
0.35,13738
0.351,13943
0.352,13667
0.353,13433
0.354,13409
0.355,13115
0.356,12965
0.357,12680
0.358,12585
0.359,12564
0.36,12331
0.361,12079
0.362,12035
0.363,11821
0.364,11756
0.365,11645
0.366,11716
0.367,11361
0.368,11282
0.369,11223
0.37,10980
0.371,10999
0.372,10614
0.373,10721
0.374,10411
0.375,10440
0.376,10424
0.377,10408
0.378,10127
0.379,9844
0.38,9894
0.381,9567
0.382,9674
0.383,9617
0.384,9424
0.385,9167
0.386,9363
0.387,8983
0.388,9108
0.389,8916
0.39,8610
0.391,8474
0.392,8659
0.393,8300
0.394,8646
0.395,8297
0.396,8336
0.397,8121
0.398,8086
0.399,7900
0.4,7820
0.401,7638
0.402,7684
0.403,7840
0.404,7449
0.405,7359
0.406,7181
0.407,7136
0.408,7092
0.409,6965
0.41,7020
0.411,6883
0.412,6660
0.413,6578
0.414,6592
0.415,6485
0.416,6454
0.417,6333
0.418,6307
0.419,6324
0.42,6107
0.421,6134
0.422,6103
0.423,5880
0.424,5814
0.425,5946
0.426,5737
0.427,5711
0.428,5672
0.429,5559
0.43,5327
0.431,5399
0.432,5476
0.433,5288
0.434,5292
0.435,5310
0.436,5014
0.437,5007
0.438,5058
0.439,5000
0.44,4797
0.441,4782
0.442,4768
0.443,4914
0.444,4543
0.445,4629
0.446,4523
0.447,4474
0.448,4531
0.449,4378
0.45,4310
0.451,4190
0.452,4400
0.453,4181
0.454,4151
0.455,3963
0.456,3953
0.457,3950
0.458,3922
0.459,3746
0.46,3795
0.461,3864
0.462,3764
0.463,3712
0.464,3547
0.465,3575
0.466,3506
0.467,3501
0.468,3500
0.469,3462
0.47,3399
0.471,3340
0.472,3269
0.473,3259
0.474,3133
0.475,3097
0.476,3149
0.477,3118
0.478,3020
0.479,2946
0.48,2928
0.481,2952
0.482,2886
0.483,2919
0.484,2806
0.485,2817
0.486,2844
0.487,2785
0.488,2787
0.489,2690
0.49,2722
0.491,2526
0.492,2632
0.493,2542
0.494,2563
0.495,2416
0.496,2475
0.497,2378
0.498,2427
0.499,2380
0.5,2351
0.501,2326
0.502,2221
0.503,2275
0.504,2250
0.505,2141
0.506,2112
0.507,2066
0.508,2105
0.509,2105
0.51,1977
0.511,1976
0.512,2047
0.513,1932
0.514,1969
0.515,1857
0.516,1866
0.517,1807
0.518,1910
0.519,1798
0.52,1767
0.521,1712
0.522,1710
0.523,1769
0.524,1650
0.525,1713
0.526,1718
0.527,1640
0.528,1613
0.529,1558
0.53,1595
0.531,1488
0.532,1543
0.533,1603
0.534,1432
0.535,1526
0.536,1498
0.537,1479
0.538,1419
0.539,1394
0.54,1423
0.541,1311
0.542,1320
0.543,1283
0.544,1341
0.545,1338
0.546,1270
0.547,1182
0.548,1236
0.549,1222
0.55,1248
0.551,1154
0.552,1198
0.553,1126
0.554,1095
0.555,1178
0.556,1120
0.557,1091
0.558,1064
0.559,1012
0.56,1004
0.561,1058
0.562,998
0.563,974
0.564,945
0.565,952
0.566,947
0.567,978
0.568,880
0.569,925
0.57,839
0.571,877
0.572,815
0.573,833
0.574,885
0.575,834
0.576,785
0.577,832
0.578,796
0.579,721
0.58,762
0.581,820
0.582,779
0.583,761
0.584,706
0.585,750
0.586,699
0.587,719
0.588,667
0.589,711
0.59,688
0.591,656
0.592,670
0.593,621
0.594,650
0.595,609
0.596,629
0.597,626
0.598,619
0.599,580
0.6,589
0.601,578
0.602,597
0.603,558
0.604,527
0.605,523
0.606,520
0.607,503
0.608,511
0.609,505
0.61,507
0.611,544
0.612,507
0.613,448
0.614,458
0.615,469
0.616,437
0.617,441
0.618,455
0.619,478
0.62,429
0.621,443
0.622,384
0.623,399
0.624,426
0.625,394
0.626,407
0.627,364
0.628,375
0.629,371
0.63,357
0.631,344
0.632,348
0.633,353
0.634,342
0.635,333
0.636,352
0.637,290
0.638,300
0.639,337
0.64,305
0.641,312
0.642,323
0.643,295
0.644,290
0.645,280
0.646,285
0.647,278
0.648,248
0.649,271
0.65,290
0.651,242
0.652,270
0.653,243
0.654,234
0.655,227
0.656,222
0.657,231
0.658,222
0.659,232
0.66,216
0.661,231
0.662,203
0.663,191
0.664,227
0.665,205
0.666,184
0.667,169
0.668,191
0.669,175
0.67,180
0.671,180
0.672,196
0.673,168
0.674,170
0.675,167
0.676,192
0.677,157
0.678,133
0.679,150
0.68,164
0.681,132
0.682,140
0.683,133
0.684,134
0.685,170
0.686,166
0.687,152
0.688,120
0.689,127
0.69,112
0.691,116
0.692,130
0.693,126
0.694,125
0.695,109
0.696,113
0.697,112
0.698,108
0.699,92
0.7,127
0.701,116
0.702,92
0.703,96
0.704,107
0.705,84
0.706,97
0.707,83
0.708,85
0.709,79
0.71,84
0.711,84
0.712,64
0.713,83
0.714,95
0.715,83
0.716,75
0.717,71
0.718,79
0.719,64
0.72,77
0.721,83
0.722,68
0.723,67
0.724,63
0.725,80
0.726,64
0.727,66
0.728,72
0.729,62
0.73,76
0.731,64
0.732,64
0.733,47
0.734,48
0.735,48
0.736,41
0.737,43
0.738,47
0.739,69
0.74,56
0.741,60
0.742,59
0.743,36
0.744,51
0.745,34
0.746,37
0.747,45
0.748,35
0.749,41
0.75,41
0.751,34
0.752,41
0.753,30
0.754,39
0.755,36
0.756,33
0.757,40
0.758,27
0.759,25
0.76,38
0.761,30
0.762,31
0.763,26
0.764,26
0.765,32
0.766,33
0.767,24
0.768,31
0.769,34
0.77,33
0.771,25
0.772,18
0.773,34
0.774,21
0.775,32
0.776,20
0.777,21
0.778,14
0.779,20
0.78,22
0.781,16
0.782,22
0.783,28
0.784,18
0.785,15
0.786,15
0.787,18
0.788,15
0.789,13
0.79,16
0.791,11
0.792,14
0.793,13
0.794,11
0.795,13
0.796,14
0.797,17
0.798,16
0.799,17
0.8,15
0.801,13
0.802,15
0.803,9
0.804,14
0.805,9
0.806,6
0.807,7
0.808,9
0.809,16
0.81,7
0.811,9
0.812,10
0.813,10
0.814,13
0.815,12
0.816,11
0.817,6
0.818,5
0.819,5
0.82,7
0.821,7
0.822,3
0.823,7
0.824,4
0.825,10
0.826,5
0.827,5
0.828,4
0.829,4
0.83,4
0.831,6
0.832,2
0.833,9
0.834,6
0.835,6
0.836,7
0.837,4
0.838,5
0.839,3
0.84,5
0.841,2
0.842,7
0.843,5
0.844,3
0.845,4
0.846,1
0.847,4
0.848,4
0.849,1
0.85,2
0.851,3
0.852,2
0.853,4
0.854,6
0.855,4
0.856,5
0.857,3
0.858,2
0.859,3
0.86,1
0.861,4
0.862,3
0.863,3
0.864,2
0.865,1
0.866,2
0.867,3
0.868,2
0.869,2
0.87,4
0.871,2
0.872,4
0.873,2
0.874,2
0.875,1
0.876,1
0.877,3
0.878,3
0.879,2
0.88,2
0.881,1
0.882,4
0.883,3
0.884,1
0.885,2
0.886,3
0.887,2
0.888,1
0.889,1
0.89,2
0.891,3
0.892,2
0.893,2
0.894,3
0.895,1
0.896,2
0.897,1
0.898,2
0.899,1
0.9,1
0.901,1
0.902,1
0.903,1
0.904,2
0.905,2
0.906,1
0.907,1
0.908,2
0.909,1
0.91,1
0.911,1
0.912,1
0.913,1
0.914,1
0.915,1
0.916,1
0.917,1
0.918,1
0.919,1
0.92,2
0.921,1
0.922,1
0.923,2
0.924,1
0.925,1
0.926,1
0.927,1
0.928,1
0.929,1
0.93,1
0.931,1
0.932,1
0.933,1
0.934,1
0.935,1
0.936,1
0.937,1
0.938,1
0.939,1
0.94,1
0.941,1
0.942,1
0.943,1
0.944,1
0.945,1
0.946,1
0.947,1
0.948,1
0.949,1
0.95,1
0.951,1
0.952,1
0.953,2
0.954,1
0.955,1
0.956,1
0.957,1
0.958,1
0.959,1
0.96,1
0.961,1
0.962,1
0.963,1
0.964,1
0.965,1
0.966,1
0.967,1
0.968,1
0.969,1
0.97,1
0.971,1
0.972,1
0.973,1
0.974,1
0.975,1
0.976,1
0.977,1
0.978,1
0.979,1
0.98,1
0.981,1
0.982,1
0.983,1
0.984,1
0.985,1
0.986,1
0.987,1
0.988,1
0.989,1
0.99,1
0.991,1
0.992,1
0.993,1
0.994,1
0.995,1
0.996,1
0.997,1
0.998,1
0.999,1
1,1
