Valor,Indice
0.163,674787
0.164,672210
0.165,671666
0.166,669708
0.167,667317
0.168,665700
0.169,663613
0.17,660653
0.171,658997
0.172,657252
0.173,655638
0.174,653349
0.175,651163
0.176,649454
0.177,647747
0.178,646006
0.179,643147
0.18,641173
0.181,638539
0.182,637415
0.183,636147
0.184,634438
0.185,631960
0.186,628863
0.187,627559
0.188,625864
0.189,624002
0.19,622505
0.191,619546
0.192,617893
0.193,616443
0.194,614514
0.195,611622
0.196,610104
0.197,607248
0.198,605865
0.199,603802
0.2,601940
0.201,600014
0.202,597957
0.203,595634
0.204,594112
0.205,590978
0.206,590757
0.207,588344
0.208,586310
0.209,584164
0.21,582851
0.211,580690
0.212,578942
0.213,576446
0.214,574564
0.215,572620
0.216,570566
0.217,569716
0.218,567923
0.219,564497
0.22,562692
0.221,561367
0.222,558476
0.223,557231
0.224,555091
0.225,553717
0.226,551044
0.227,548616
0.228,548132
0.229,545476
0.23,543271
0.231,540939
0.232,539114
0.233,537936
0.234,535594
0.235,533564
0.236,530603
0.237,530189
0.238,529333
0.239,525881
0.24,523444
0.241,522138
0.242,520534
0.243,517593
0.244,517105
0.245,514093
0.246,512705
0.247,510882
0.248,509365
0.249,507563
0.25,504312
0.251,503708
0.252,500716
0.253,498479
0.254,496951
0.255,496739
0.256,493737
0.257,491367
0.258,489378
0.259,488680
0.26,484696
0.261,484290
0.262,482757
0.263,479677
0.264,478587
0.265,475057
0.266,473675
0.267,472417
0.268,470185
0.269,467570
0.27,467200
0.271,464507
0.272,462253
0.273,461182
0.274,459454
0.275,457543
0.276,455529
0.277,453472
0.278,451279
0.279,449699
0.28,447247
0.281,444860
0.282,443501
0.283,442340
0.284,439227
0.285,437912
0.286,435981
0.287,434363
0.288,430975
0.289,430040
0.29,429161
0.291,426274
0.292,425137
0.293,423367
0.294,422046
0.295,420908
0.296,417470
0.297,415774
0.298,414125
0.299,411518
0.3,409217
0.301,408649
0.302,405996
0.303,405280
0.304,402916
0.305,401747
0.306,399001
0.307,396420
0.308,395353
0.309,393611
0.31,392038
0.311,390970
0.312,387687
0.313,385068
0.314,383273
0.315,382238
0.316,381618
0.317,379570
0.318,376143
0.319,375172
0.32,372849
0.321,370443
0.322,369296
0.323,367636
0.324,366196
0.325,364115
0.326,362239
0.327,359942
0.328,358956
0.329,356766
0.33,355325
0.331,353108
0.332,351666
0.333,350772
0.334,347533
0.335,345166
0.336,343941
0.337,342712
0.338,339871
0.339,338967
0.34,337333
0.341,335004
0.342,332997
0.343,330331
0.344,330494
0.345,327367
0.346,326594
0.347,324659
0.348,323137
0.349,320620
0.35,319062
0.351,317524
0.352,315209
0.353,314178
0.354,312455
0.355,311026
0.356,307616
0.357,306624
0.358,305841
0.359,303781
0.36,302150
0.361,299225
0.362,298138
0.363,296526
0.364,293908
0.365,292550
0.366,291853
0.367,290017
0.368,288049
0.369,285662
0.37,285221
0.371,282048
0.372,282068
0.373,278892
0.374,277789
0.375,275917
0.376,274723
0.377,270932
0.378,271624
0.379,270291
0.38,266695
0.381,266526
0.382,264632
0.383,263250
0.384,260424
0.385,258641
0.386,257248
0.387,255491
0.388,253291
0.389,252347
0.39,250508
0.391,248484
0.392,247603
0.393,245917
0.394,243653
0.395,242846
0.396,240957
0.397,239210
0.398,238221
0.399,235699
0.4,234501
0.401,233370
0.402,231117
0.403,229068
0.404,229378
0.405,225806
0.406,225120
0.407,222783
0.408,221837
0.409,219850
0.41,217700
0.411,215864
0.412,215616
0.413,213368
0.414,212364
0.415,210666
0.416,209220
0.417,207540
0.418,206108
0.419,204299
0.42,202652
0.421,201731
0.422,198823
0.423,198655
0.424,197014
0.425,194849
0.426,194855
0.427,193260
0.428,192366
0.429,189130
0.43,187910
0.431,187956
0.432,185520
0.433,182495
0.434,182738
0.435,180057
0.436,178731
0.437,177776
0.438,175862
0.439,175083
0.44,172862
0.441,172673
0.442,170225
0.443,168061
0.444,167694
0.445,164999
0.446,164899
0.447,162558
0.448,161612
0.449,161213
0.45,159974
0.451,157193
0.452,155888
0.453,155219
0.454,154174
0.455,152520
0.456,150513
0.457,150036
0.458,148930
0.459,147138
0.46,146354
0.461,144443
0.462,143691
0.463,141543
0.464,140540
0.465,138456
0.466,138517
0.467,136364
0.468,135594
0.469,133316
0.47,133052
0.471,131332
0.472,130103
0.473,129630
0.474,128630
0.475,126567
0.476,126222
0.477,123772
0.478,122105
0.479,121949
0.48,119608
0.481,119335
0.482,118114
0.483,117095
0.484,115231
0.485,113697
0.486,113691
0.487,112815
0.488,111709
0.489,110234
0.49,109515
0.491,107825
0.492,106985
0.493,106614
0.494,104927
0.495,104406
0.496,102727
0.497,101210
0.498,100883
0.499,100504
0.5,98963
0.501,97793
0.502,95849
0.503,96185
0.504,94719
0.505,93549
0.506,93013
0.507,91949
0.508,90501
0.509,89766
0.51,89708
0.511,88086
0.512,87846
0.513,86337
0.514,86318
0.515,84655
0.516,84159
0.517,82684
0.518,82157
0.519,80752
0.52,80112
0.521,79428
0.522,78865
0.523,78177
0.524,76899
0.525,76242
0.526,76163
0.527,75395
0.528,74588
0.529,73974
0.53,71537
0.531,72080
0.532,71316
0.533,70506
0.534,69853
0.535,68860
0.536,67981
0.537,67239
0.538,67026
0.539,66266
0.54,64903
0.541,64972
0.542,64163
0.543,64139
0.544,62385
0.545,61461
0.546,61704
0.547,60939
0.548,59553
0.549,59451
0.55,59255
0.551,58192
0.552,57591
0.553,57139
0.554,56813
0.555,56016
0.556,55531
0.557,54499
0.558,53887
0.559,53760
0.56,52698
0.561,52616
0.562,51471
0.563,50933
0.564,50417
0.565,50142
0.566,49565
0.567,49150
0.568,48469
0.569,47600
0.57,48015
0.571,47248
0.572,46311
0.573,46186
0.574,45408
0.575,44928
0.576,44644
0.577,43918
0.578,43470
0.579,43469
0.58,42417
0.581,41786
0.582,41572
0.583,41389
0.584,40865
0.585,40141
0.586,39915
0.587,39572
0.588,38826
0.589,38297
0.59,38182
0.591,37793
0.592,37048
0.593,37118
0.594,36055
0.595,35813
0.596,35209
0.597,35293
0.598,34938
0.599,34598
0.6,34336
0.601,33118
0.602,33111
0.603,32926
0.604,32311
0.605,32120
0.606,31878
0.607,31409
0.608,31157
0.609,30682
0.61,30199
0.611,30081
0.612,29864
0.613,29133
0.614,28214
0.615,28959
0.616,27995
0.617,27856
0.618,27863
0.619,27332
0.62,27043
0.621,26554
0.622,26393
0.623,26147
0.624,25831
0.625,25305
0.626,24842
0.627,24401
0.628,24544
0.629,24480
0.63,24025
0.631,23666
0.632,23543
0.633,22932
0.634,22729
0.635,22820
0.636,22354
0.637,21734
0.638,21890
0.639,21497
0.64,21324
0.641,20931
0.642,20805
0.643,20126
0.644,20349
0.645,19993
0.646,19586
0.647,19094
0.648,19394
0.649,18959
0.65,18545
0.651,18676
0.652,18003
0.653,18136
0.654,17688
0.655,17525
0.656,17342
0.657,17136
0.658,17005
0.659,16832
0.66,16529
0.661,16387
0.662,15886
0.663,15789
0.664,15586
0.665,15377
0.666,15274
0.667,14940
0.668,14879
0.669,14360
0.67,14450
0.671,14247
0.672,14254
0.673,13956
0.674,13834
0.675,13665
0.676,13282
0.677,13395
0.678,12990
0.679,12932
0.68,12413
0.681,12582
0.682,12486
0.683,12201
0.684,12233
0.685,11745
0.686,11734
0.687,11315
0.688,11345
0.689,11266
0.69,11114
0.691,10890
0.692,10599
0.693,10429
0.694,10419
0.695,10111
0.696,10257
0.697,9848
0.698,9845
0.699,9792
0.7,9566
0.701,9475
0.702,9195
0.703,9242
0.704,9131
0.705,9010
0.706,8948
0.707,8610
0.708,8583
0.709,8424
0.71,8177
0.711,8133
0.712,8138
0.713,8061
0.714,7850
0.715,7484
0.716,7500
0.717,7456
0.718,7458
0.719,7293
0.72,7115
0.721,6979
0.722,6914
0.723,6826
0.724,6856
0.725,6736
0.726,6522
0.727,6566
0.728,6326
0.729,6257
0.73,6025
0.731,6068
0.732,5932
0.733,5862
0.734,5639
0.735,5667
0.736,5392
0.737,5452
0.738,5389
0.739,5393
0.74,5171
0.741,5171
0.742,5038
0.743,4902
0.744,4777
0.745,4810
0.746,4712
0.747,4572
0.748,4574
0.749,4534
0.75,4333
0.751,4422
0.752,4320
0.753,4191
0.754,4195
0.755,4087
0.756,3989
0.757,3911
0.758,3804
0.759,3731
0.76,3592
0.761,3570
0.762,3564
0.763,3532
0.764,3371
0.765,3529
0.766,3329
0.767,3273
0.768,3342
0.769,3109
0.77,3127
0.771,3030
0.772,2909
0.773,2939
0.774,2897
0.775,2849
0.776,2849
0.777,2753
0.778,2715
0.779,2567
0.78,2569
0.781,2587
0.782,2485
0.783,2466
0.784,2294
0.785,2304
0.786,2186
0.787,2214
0.788,2173
0.789,2218
0.79,2131
0.791,2171
0.792,1988
0.793,2026
0.794,1946
0.795,1945
0.796,1898
0.797,1825
0.798,1776
0.799,1705
0.8,1725
0.801,1686
0.802,1690
0.803,1615
0.804,1570
0.805,1530
0.806,1500
0.807,1515
0.808,1477
0.809,1449
0.81,1321
0.811,1407
0.812,1389
0.813,1329
0.814,1255
0.815,1288
0.816,1228
0.817,1209
0.818,1190
0.819,1170
0.82,1136
0.821,1145
0.822,1084
0.823,1039
0.824,1008
0.825,1008
0.826,958
0.827,983
0.828,889
0.829,868
0.83,925
0.831,860
0.832,901
0.833,847
0.834,822
0.835,763
0.836,743
0.837,764
0.838,727
0.839,726
0.84,696
0.841,687
0.842,672
0.843,676
0.844,675
0.845,591
0.846,575
0.847,602
0.848,554
0.849,530
0.85,563
0.851,506
0.852,509
0.853,499
0.854,437
0.855,448
0.856,428
0.857,433
0.858,433
0.859,398
0.86,452
0.861,380
0.862,387
0.863,410
0.864,336
0.865,343
0.866,323
0.867,344
0.868,311
0.869,295
0.87,301
0.871,333
0.872,259
0.873,261
0.874,281
0.875,283
0.876,222
0.877,236
0.878,235
0.879,226
0.88,216
0.881,216
0.882,197
0.883,198
0.884,181
0.885,199
0.886,183
0.887,177
0.888,168
0.889,163
0.89,142
0.891,142
0.892,138
0.893,153
0.894,150
0.895,137
0.896,121
0.897,106
0.898,129
0.899,119
0.9,118
0.901,110
0.902,97
0.903,104
0.904,88
0.905,96
0.906,87
0.907,77
0.908,81
0.909,75
0.91,63
0.911,76
0.912,55
0.913,67
0.914,53
0.915,46
0.916,48
0.917,42
0.918,52
0.919,49
0.92,46
0.921,39
0.922,34
0.923,28
0.924,29
0.925,41
0.926,27
0.927,33
0.928,36
0.929,35
0.93,33
0.931,26
0.932,21
0.933,33
0.934,22
0.935,17
0.936,23
0.937,13
0.938,28
0.939,10
0.94,9
0.941,16
0.942,12
0.943,10
0.944,9
0.945,13
0.946,8
0.947,10
0.948,7
0.949,6
0.95,10
0.951,7
0.952,4
0.953,9
0.954,6
0.955,3
0.956,8
0.957,5
0.958,6
0.959,3
0.96,3
0.961,2
0.962,3
0.963,2
0.964,5
0.965,3
0.966,4
0.967,1
0.968,2
0.969,1
0.97,2
0.971,1
0.972,2
0.973,2
0.974,2
0.975,2
0.976,2
0.977,1
0.978,2
0.979,1
0.98,1
0.981,1
0.982,1
0.983,1
0.984,1
0.985,1
0.986,2
0.987,1
0.988,1
0.989,1
0.99,1
0.991,1
0.992,1
0.993,1
0.994,1
0.995,1
0.996,1
0.997,1
0.998,1
0.999,1
1,1
