Valor,Indice
0.314,7925
0.315,7972
0.316,7925
0.317,8053
0.318,7882
0.319,7959
0.32,7876
0.321,7965
0.322,7902
0.323,7933
0.324,8034
0.325,7912
0.326,7785
0.327,7840
0.328,7865
0.329,7773
0.33,7775
0.331,7674
0.332,7895
0.333,7748
0.334,7762
0.335,7850
0.336,7772
0.337,7646
0.338,7774
0.339,7688
0.34,7640
0.341,7658
0.342,7716
0.343,7678
0.344,7453
0.345,7697
0.346,7601
0.347,7671
0.348,7501
0.349,7551
0.35,7530
0.351,7566
0.352,7601
0.353,7542
0.354,7465
0.355,7490
0.356,7523
0.357,7490
0.358,7292
0.359,7393
0.36,7385
0.361,7314
0.362,7378
0.363,7461
0.364,7276
0.365,7411
0.366,7430
0.367,7216
0.368,7236
0.369,7315
0.37,7271
0.371,7232
0.372,7159
0.373,7191
0.374,7107
0.375,7184
0.376,7073
0.377,7213
0.378,7214
0.379,6938
0.38,7146
0.381,7081
0.382,7049
0.383,7158
0.384,7016
0.385,6966
0.386,6948
0.387,6964
0.388,6964
0.389,6968
0.39,6852
0.391,6840
0.392,6691
0.393,6923
0.394,6893
0.395,6760
0.396,6886
0.397,6859
0.398,6666
0.399,6670
0.4,6813
0.401,6755
0.402,6736
0.403,6721
0.404,6629
0.405,6731
0.406,6539
0.407,6576
0.408,6614
0.409,6499
0.41,6528
0.411,6497
0.412,6575
0.413,6545
0.414,6369
0.415,6390
0.416,6273
0.417,6285
0.418,6338
0.419,6171
0.42,6190
0.421,6233
0.422,6220
0.423,6267
0.424,6186
0.425,6152
0.426,6201
0.427,6094
0.428,6082
0.429,6033
0.43,6151
0.431,6076
0.432,5947
0.433,5979
0.434,5857
0.435,5941
0.436,5798
0.437,5981
0.438,5791
0.439,5792
0.44,5789
0.441,5862
0.442,5708
0.443,5834
0.444,5777
0.445,5613
0.446,5600
0.447,5573
0.448,5608
0.449,5486
0.45,5571
0.451,5434
0.452,5544
0.453,5411
0.454,5500
0.455,5415
0.456,5317
0.457,5355
0.458,5326
0.459,5256
0.46,5262
0.461,5249
0.462,5283
0.463,5097
0.464,5213
0.465,4949
0.466,5141
0.467,5091
0.468,5000
0.469,5146
0.47,5144
0.471,5003
0.472,4961
0.473,4967
0.474,4933
0.475,4892
0.476,4919
0.477,4766
0.478,4823
0.479,4638
0.48,4718
0.481,4770
0.482,4761
0.483,4787
0.484,4756
0.485,4590
0.486,4549
0.487,4512
0.488,4542
0.489,4547
0.49,4447
0.491,4520
0.492,4429
0.493,4379
0.494,4366
0.495,4309
0.496,4337
0.497,4182
0.498,4252
0.499,4370
0.5,4258
0.501,4230
0.502,4029
0.503,4123
0.504,4200
0.505,4111
0.506,4009
0.507,3961
0.508,3781
0.509,3923
0.51,3969
0.511,3841
0.512,3810
0.513,3733
0.514,3867
0.515,3842
0.516,3679
0.517,3726
0.518,3733
0.519,3744
0.52,3556
0.521,3608
0.522,3664
0.523,3499
0.524,3585
0.525,3523
0.526,3567
0.527,3588
0.528,3420
0.529,3335
0.53,3417
0.531,3316
0.532,3356
0.533,3318
0.534,3348
0.535,3231
0.536,3178
0.537,3174
0.538,3328
0.539,3072
0.54,2986
0.541,3010
0.542,2887
0.543,3109
0.544,2973
0.545,2958
0.546,2764
0.547,2958
0.548,2814
0.549,2842
0.55,2836
0.551,2800
0.552,2709
0.553,2755
0.554,2744
0.555,2754
0.556,2684
0.557,2727
0.558,2587
0.559,2684
0.56,2647
0.561,2562
0.562,2385
0.563,2582
0.564,2380
0.565,2384
0.566,2393
0.567,2468
0.568,2366
0.569,2250
0.57,2328
0.571,2393
0.572,2370
0.573,2346
0.574,2247
0.575,2148
0.576,2278
0.577,2090
0.578,1994
0.579,2001
0.58,1950
0.581,2046
0.582,2113
0.583,1953
0.584,1942
0.585,2088
0.586,1879
0.587,1938
0.588,1872
0.589,1791
0.59,1923
0.591,1833
0.592,1806
0.593,1858
0.594,1781
0.595,1709
0.596,1788
0.597,1710
0.598,1759
0.599,1651
0.6,1710
0.601,1593
0.602,1567
0.603,1565
0.604,1666
0.605,1449
0.606,1600
0.607,1574
0.608,1588
0.609,1427
0.61,1473
0.611,1481
0.612,1437
0.613,1465
0.614,1365
0.615,1451
0.616,1445
0.617,1390
0.618,1348
0.619,1342
0.62,1238
0.621,1273
0.622,1319
0.623,1154
0.624,1309
0.625,1192
0.626,1186
0.627,1290
0.628,1138
0.629,1176
0.63,1156
0.631,1177
0.632,1161
0.633,1134
0.634,1106
0.635,1061
0.636,1093
0.637,1121
0.638,1036
0.639,1019
0.64,1004
0.641,1015
0.642,998
0.643,1022
0.644,1029
0.645,978
0.646,982
0.647,881
0.648,944
0.649,907
0.65,904
0.651,908
0.652,910
0.653,872
0.654,929
0.655,897
0.656,830
0.657,846
0.658,838
0.659,827
0.66,793
0.661,757
0.662,820
0.663,774
0.664,758
0.665,765
0.666,775
0.667,767
0.668,775
0.669,745
0.67,698
0.671,723
0.672,709
0.673,722
0.674,713
0.675,697
0.676,676
0.677,662
0.678,662
0.679,670
0.68,673
0.681,604
0.682,584
0.683,587
0.684,652
0.685,547
0.686,578
0.687,650
0.688,543
0.689,543
0.69,596
0.691,550
0.692,518
0.693,509
0.694,533
0.695,548
0.696,475
0.697,461
0.698,490
0.699,473
0.7,463
0.701,493
0.702,429
0.703,458
0.704,461
0.705,431
0.706,436
0.707,487
0.708,444
0.709,440
0.71,415
0.711,427
0.712,379
0.713,432
0.714,402
0.715,429
0.716,395
0.717,402
0.718,353
0.719,336
0.72,324
0.721,371
0.722,340
0.723,325
0.724,348
0.725,333
0.726,372
0.727,348
0.728,342
0.729,328
0.73,308
0.731,321
0.732,320
0.733,306
0.734,314
0.735,269
0.736,290
0.737,287
0.738,273
0.739,290
0.74,274
0.741,255
0.742,268
0.743,235
0.744,266
0.745,236
0.746,263
0.747,239
0.748,247
0.749,223
0.75,225
0.751,211
0.752,218
0.753,199
0.754,195
0.755,204
0.756,232
0.757,223
0.758,207
0.759,182
0.76,177
0.761,194
0.762,180
0.763,202
0.764,200
0.765,193
0.766,183
0.767,174
0.768,174
0.769,149
0.77,186
0.771,156
0.772,163
0.773,175
0.774,161
0.775,159
0.776,135
0.777,134
0.778,132
0.779,121
0.78,148
0.781,143
0.782,109
0.783,128
0.784,108
0.785,152
0.786,130
0.787,128
0.788,136
0.789,119
0.79,120
0.791,109
0.792,111
0.793,112
0.794,117
0.795,106
0.796,104
0.797,96
0.798,90
0.799,101
0.8,85
0.801,89
0.802,83
0.803,86
0.804,78
0.805,97
0.806,95
0.807,74
0.808,86
0.809,78
0.81,79
0.811,84
0.812,72
0.813,71
0.814,68
0.815,77
0.816,69
0.817,73
0.818,72
0.819,43
0.82,85
0.821,71
0.822,72
0.823,61
0.824,71
0.825,45
0.826,59
0.827,61
0.828,55
0.829,52
0.83,51
0.831,54
0.832,30
0.833,51
0.834,50
0.835,49
0.836,59
0.837,35
0.838,38
0.839,46
0.84,36
0.841,41
0.842,36
0.843,37
0.844,39
0.845,28
0.846,37
0.847,41
0.848,33
0.849,37
0.85,33
0.851,40
0.852,30
0.853,32
0.854,40
0.855,31
0.856,35
0.857,24
0.858,30
0.859,22
0.86,29
0.861,26
0.862,21
0.863,22
0.864,23
0.865,22
0.866,16
0.867,25
0.868,25
0.869,25
0.87,16
0.871,20
0.872,23
0.873,19
0.874,11
0.875,9
0.876,23
0.877,23
0.878,23
0.879,13
0.88,8
0.881,8
0.882,15
0.883,15
0.884,15
0.885,21
0.886,13
0.887,12
0.888,12
0.889,4
0.89,9
0.891,9
0.892,9
0.893,8
0.894,12
0.895,9
0.896,7
0.897,8
0.898,8
0.899,6
0.9,6
0.901,5
0.902,6
0.903,6
0.904,5
0.905,8
0.906,3
0.907,4
0.908,5
0.909,4
0.91,4
0.911,4
0.912,5
0.913,5
0.914,4
0.915,8
0.916,2
0.917,7
0.918,4
0.919,1
0.92,3
0.921,4
0.922,4
0.923,4
0.924,2
0.925,6
0.926,4
0.927,4
0.928,2
0.929,3
0.93,2
0.931,1
0.932,3
0.933,1
0.934,2
0.935,3
0.936,3
0.937,2
0.938,2
0.939,2
0.94,2
0.941,1
0.942,1
0.943,3
0.944,2
0.945,1
0.946,2
0.947,1
0.948,1
0.949,1
0.95,2
0.951,2
0.952,2
0.953,2
0.954,2
0.955,1
0.956,2
0.957,1
0.958,3
0.959,1
0.96,1
0.961,1
0.962,1
0.963,1
0.964,1
0.965,1
0.966,2
0.967,1
0.968,1
0.969,1
0.97,1
0.971,1
0.972,1
0.973,2
0.974,1
0.975,1
0.976,1
0.977,1
0.978,1
0.979,1
0.98,1
0.981,1
0.982,1
0.983,1
0.984,1
0.985,1
0.986,1
0.987,1
0.988,1
0.989,1
0.99,1
0.991,1
0.992,1
0.993,1
0.994,1
0.995,1
0.996,1
0.997,1
0.998,1
0.999,1
1,1
