Valor,Indice
0.173,1161
0.174,1141
0.175,1180
0.176,1163
0.177,1114
0.178,1171
0.179,1179
0.18,1173
0.181,1215
0.182,1162
0.183,1145
0.184,1186
0.185,1230
0.186,1148
0.187,1177
0.188,1222
0.189,1193
0.19,1190
0.191,1214
0.192,1233
0.193,1194
0.194,1188
0.195,1203
0.196,1264
0.197,1238
0.198,1214
0.199,1188
0.2,1240
0.201,1254
0.202,1205
0.203,1283
0.204,1225
0.205,1262
0.206,1208
0.207,1258
0.208,1218
0.209,1257
0.21,1202
0.211,1209
0.212,1262
0.213,1235
0.214,1265
0.215,1276
0.216,1250
0.217,1268
0.218,1291
0.219,1206
0.22,1255
0.221,1280
0.222,1254
0.223,1323
0.224,1280
0.225,1276
0.226,1251
0.227,1289
0.228,1268
0.229,1273
0.23,1289
0.231,1267
0.232,1292
0.233,1294
0.234,1287
0.235,1322
0.236,1295
0.237,1262
0.238,1289
0.239,1253
0.24,1281
0.241,1273
0.242,1309
0.243,1311
0.244,1310
0.245,1255
0.246,1304
0.247,1298
0.248,1320
0.249,1293
0.25,1306
0.251,1276
0.252,1292
0.253,1314
0.254,1271
0.255,1267
0.256,1304
0.257,1307
0.258,1258
0.259,1321
0.26,1276
0.261,1312
0.262,1295
0.263,1279
0.264,1354
0.265,1294
0.266,1269
0.267,1275
0.268,1317
0.269,1316
0.27,1321
0.271,1328
0.272,1311
0.273,1327
0.274,1305
0.275,1290
0.276,1341
0.277,1332
0.278,1270
0.279,1348
0.28,1314
0.281,1294
0.282,1318
0.283,1300
0.284,1349
0.285,1272
0.286,1327
0.287,1291
0.288,1310
0.289,1297
0.29,1331
0.291,1327
0.292,1302
0.293,1314
0.294,1313
0.295,1300
0.296,1333
0.297,1301
0.298,1279
0.299,1259
0.3,1273
0.301,1304
0.302,1260
0.303,1292
0.304,1286
0.305,1268
0.306,1319
0.307,1329
0.308,1260
0.309,1267
0.31,1274
0.311,1297
0.312,1291
0.313,1306
0.314,1294
0.315,1296
0.316,1276
0.317,1256
0.318,1280
0.319,1284
0.32,1235
0.321,1302
0.322,1279
0.323,1256
0.324,1305
0.325,1270
0.326,1271
0.327,1259
0.328,1237
0.329,1304
0.33,1293
0.331,1227
0.332,1235
0.333,1240
0.334,1237
0.335,1257
0.336,1216
0.337,1265
0.338,1293
0.339,1292
0.34,1203
0.341,1276
0.342,1222
0.343,1268
0.344,1254
0.345,1218
0.346,1180
0.347,1227
0.348,1262
0.349,1231
0.35,1199
0.351,1238
0.352,1250
0.353,1262
0.354,1206
0.355,1212
0.356,1147
0.357,1201
0.358,1225
0.359,1208
0.36,1198
0.361,1191
0.362,1175
0.363,1173
0.364,1212
0.365,1174
0.366,1181
0.367,1196
0.368,1168
0.369,1189
0.37,1154
0.371,1213
0.372,1141
0.373,1181
0.374,1131
0.375,1130
0.376,1162
0.377,1195
0.378,1131
0.379,1126
0.38,1156
0.381,1167
0.382,1081
0.383,1166
0.384,1144
0.385,1129
0.386,1182
0.387,1131
0.388,1150
0.389,1109
0.39,1100
0.391,1124
0.392,1132
0.393,1098
0.394,1089
0.395,1071
0.396,1111
0.397,1106
0.398,1097
0.399,1113
0.4,1066
0.401,1058
0.402,1061
0.403,1086
0.404,1066
0.405,1098
0.406,1078
0.407,1034
0.408,1048
0.409,1064
0.41,1146
0.411,1037
0.412,1056
0.413,993
0.414,1042
0.415,1058
0.416,1002
0.417,980
0.418,1014
0.419,1030
0.42,985
0.421,1011
0.422,996
0.423,969
0.424,1057
0.425,975
0.426,1009
0.427,997
0.428,981
0.429,1008
0.43,1001
0.431,989
0.432,978
0.433,1040
0.434,948
0.435,945
0.436,950
0.437,991
0.438,942
0.439,967
0.44,923
0.441,937
0.442,928
0.443,949
0.444,980
0.445,968
0.446,932
0.447,920
0.448,900
0.449,907
0.45,919
0.451,932
0.452,864
0.453,868
0.454,884
0.455,846
0.456,887
0.457,865
0.458,865
0.459,867
0.46,868
0.461,891
0.462,839
0.463,837
0.464,893
0.465,919
0.466,824
0.467,848
0.468,889
0.469,810
0.47,820
0.471,833
0.472,756
0.473,854
0.474,786
0.475,806
0.476,784
0.477,839
0.478,770
0.479,749
0.48,759
0.481,764
0.482,767
0.483,738
0.484,741
0.485,764
0.486,766
0.487,745
0.488,709
0.489,729
0.49,710
0.491,734
0.492,743
0.493,714
0.494,687
0.495,740
0.496,682
0.497,734
0.498,684
0.499,679
0.5,652
0.501,666
0.502,653
0.503,683
0.504,678
0.505,671
0.506,615
0.507,704
0.508,635
0.509,670
0.51,702
0.511,648
0.512,652
0.513,631
0.514,673
0.515,663
0.516,612
0.517,602
0.518,619
0.519,665
0.52,629
0.521,611
0.522,558
0.523,604
0.524,480
0.525,514
0.526,599
0.527,577
0.528,547
0.529,550
0.53,603
0.531,543
0.532,582
0.533,552
0.534,582
0.535,512
0.536,497
0.537,547
0.538,521
0.539,518
0.54,496
0.541,519
0.542,532
0.543,527
0.544,517
0.545,509
0.546,513
0.547,492
0.548,466
0.549,510
0.55,452
0.551,495
0.552,397
0.553,449
0.554,430
0.555,420
0.556,525
0.557,401
0.558,475
0.559,385
0.56,368
0.561,442
0.562,424
0.563,441
0.564,443
0.565,476
0.566,420
0.567,391
0.568,429
0.569,394
0.57,391
0.571,332
0.572,380
0.573,404
0.574,363
0.575,346
0.576,399
0.577,390
0.578,319
0.579,324
0.58,370
0.581,385
0.582,327
0.583,368
0.584,365
0.585,339
0.586,321
0.587,307
0.588,358
0.589,308
0.59,334
0.591,291
0.592,338
0.593,293
0.594,343
0.595,283
0.596,320
0.597,286
0.598,275
0.599,344
0.6,276
0.601,293
0.602,298
0.603,267
0.604,268
0.605,272
0.606,270
0.607,238
0.608,246
0.609,238
0.61,245
0.611,252
0.612,255
0.613,258
0.614,218
0.615,236
0.616,252
0.617,233
0.618,244
0.619,239
0.62,239
0.621,226
0.622,261
0.623,230
0.624,227
0.625,194
0.626,222
0.627,196
0.628,220
0.629,212
0.63,190
0.631,212
0.632,193
0.633,228
0.634,205
0.635,190
0.636,165
0.637,219
0.638,173
0.639,188
0.64,155
0.641,178
0.642,187
0.643,191
0.644,170
0.645,150
0.646,154
0.647,148
0.648,143
0.649,158
0.65,162
0.651,143
0.652,161
0.653,167
0.654,156
0.655,148
0.656,153
0.657,141
0.658,171
0.659,120
0.66,117
0.661,164
0.662,145
0.663,150
0.664,144
0.665,130
0.666,121
0.667,126
0.668,138
0.669,137
0.67,126
0.671,119
0.672,123
0.673,112
0.674,120
0.675,130
0.676,114
0.677,127
0.678,115
0.679,112
0.68,111
0.681,98
0.682,103
0.683,119
0.684,104
0.685,92
0.686,88
0.687,96
0.688,92
0.689,115
0.69,84
0.691,86
0.692,94
0.693,75
0.694,74
0.695,103
0.696,107
0.697,90
0.698,74
0.699,83
0.7,99
0.701,80
0.702,82
0.703,91
0.704,89
0.705,75
0.706,74
0.707,79
0.708,83
0.709,94
0.71,75
0.711,57
0.712,80
0.713,65
0.714,64
0.715,78
0.716,69
0.717,83
0.718,55
0.719,65
0.72,86
0.721,59
0.722,60
0.723,69
0.724,70
0.725,64
0.726,54
0.727,62
0.728,72
0.729,48
0.73,41
0.731,67
0.732,68
0.733,54
0.734,55
0.735,54
0.736,48
0.737,52
0.738,58
0.739,48
0.74,43
0.741,47
0.742,48
0.743,42
0.744,41
0.745,38
0.746,39
0.747,42
0.748,34
0.749,47
0.75,42
0.751,35
0.752,34
0.753,51
0.754,32
0.755,40
0.756,41
0.757,28
0.758,28
0.759,38
0.76,47
0.761,42
0.762,32
0.763,34
0.764,38
0.765,27
0.766,36
0.767,28
0.768,30
0.769,35
0.77,22
0.771,28
0.772,27
0.773,42
0.774,27
0.775,42
0.776,35
0.777,22
0.778,19
0.779,18
0.78,27
0.781,22
0.782,23
0.783,17
0.784,21
0.785,24
0.786,27
0.787,18
0.788,26
0.789,22
0.79,26
0.791,14
0.792,21
0.793,19
0.794,21
0.795,25
0.796,17
0.797,22
0.798,18
0.799,25
0.8,18
0.801,27
0.802,29
0.803,15
0.804,24
0.805,16
0.806,17
0.807,17
0.808,10
0.809,16
0.81,22
0.811,15
0.812,19
0.813,12
0.814,19
0.815,14
0.816,10
0.817,20
0.818,13
0.819,12
0.82,14
0.821,10
0.822,13
0.823,8
0.824,8
0.825,14
0.826,9
0.827,12
0.828,11
0.829,6
0.83,7
0.831,14
0.832,16
0.833,9
0.834,9
0.835,11
0.836,13
0.837,9
0.838,9
0.839,5
0.84,13
0.841,8
0.842,8
0.843,6
0.844,6
0.845,7
0.846,12
0.847,7
0.848,11
0.849,10
0.85,8
0.851,4
0.852,5
0.853,7
0.854,8
0.855,5
0.856,4
0.857,15
0.858,8
0.859,4
0.86,7
0.861,5
0.862,3
0.863,7
0.864,8
0.865,4
0.866,6
0.867,2
0.868,3
0.869,2
0.87,3
0.871,2
0.872,6
0.873,6
0.874,3
0.875,5
0.876,7
0.877,2
0.878,3
0.879,3
0.88,4
0.881,2
0.882,4
0.883,2
0.884,2
0.885,3
0.886,2
0.887,1
0.888,2
0.889,1
0.89,3
0.891,4
0.892,3
0.893,5
0.894,3
0.895,3
0.896,1
0.897,4
0.898,2
0.899,2
0.9,1
0.901,1
0.902,2
0.903,1
0.904,3
0.905,1
0.906,4
0.907,1
0.908,4
0.909,1
0.91,1
0.911,1
0.912,1
0.913,1
0.914,2
0.915,1
0.916,1
0.917,2
0.918,2
0.919,1
0.92,2
0.921,1
0.922,2
0.923,1
0.924,1
0.925,1
0.926,1
0.927,2
0.928,1
0.929,1
0.93,2
0.931,1
0.932,1
0.933,2
0.934,1
0.935,1
0.936,1
0.937,1
0.938,1
0.939,1
0.94,1
0.941,1
0.942,1
0.943,1
0.944,2
0.945,1
0.946,1
0.947,1
0.948,1
0.949,1
0.95,1
0.951,1
0.952,2
0.953,1
0.954,1
0.955,1
0.956,1
0.957,1
0.958,1
0.959,1
0.96,1
0.961,1
0.962,1
0.963,1
0.964,1
0.965,1
0.966,1
0.967,1
0.968,1
0.969,1
0.97,1
0.971,1
0.972,1
0.973,1
0.974,1
0.975,1
0.976,1
0.977,1
0.978,1
0.979,1
0.98,1
0.981,1
0.982,1
0.983,1
0.984,1
0.985,1
0.986,1
0.987,1
0.988,1
0.989,1
0.99,1
0.991,1
0.992,1
0.993,1
0.994,1
0.995,1
0.996,1
0.997,1
0.998,1
0.999,1
1,1
