Valor,Indice
0.248,5172
0.249,5168
0.25,5066
0.251,5058
0.252,5077
0.253,5080
0.254,5066
0.255,4937
0.256,4995
0.257,5043
0.258,5010
0.259,4954
0.26,5021
0.261,4867
0.262,4857
0.263,4853
0.264,4820
0.265,4921
0.266,4875
0.267,4686
0.268,4802
0.269,4679
0.27,4723
0.271,4747
0.272,4667
0.273,4661
0.274,4644
0.275,4596
0.276,4647
0.277,4556
0.278,4625
0.279,4565
0.28,4451
0.281,4514
0.282,4514
0.283,4458
0.284,4400
0.285,4390
0.286,4478
0.287,4393
0.288,4435
0.289,4480
0.29,4332
0.291,4312
0.292,4359
0.293,4209
0.294,4231
0.295,4105
0.296,4172
0.297,4194
0.298,4315
0.299,4237
0.3,4048
0.301,4149
0.302,4064
0.303,4064
0.304,4064
0.305,4182
0.306,3996
0.307,3940
0.308,4071
0.309,3897
0.31,3947
0.311,4111
0.312,3974
0.313,4019
0.314,3922
0.315,3930
0.316,3813
0.317,3795
0.318,3740
0.319,3787
0.32,3813
0.321,3741
0.322,3693
0.323,3724
0.324,3680
0.325,3599
0.326,3598
0.327,3751
0.328,3695
0.329,3605
0.33,3607
0.331,3603
0.332,3582
0.333,3572
0.334,3616
0.335,3580
0.336,3400
0.337,3317
0.338,3498
0.339,3492
0.34,3436
0.341,3351
0.342,3345
0.343,3421
0.344,3424
0.345,3268
0.346,3283
0.347,3310
0.348,3372
0.349,3301
0.35,3224
0.351,3150
0.352,3164
0.353,3224
0.354,3187
0.355,3149
0.356,3077
0.357,3145
0.358,3094
0.359,3055
0.36,3101
0.361,3108
0.362,2904
0.363,2944
0.364,3009
0.365,3090
0.366,2972
0.367,2901
0.368,2899
0.369,3001
0.37,2868
0.371,2928
0.372,2903
0.373,2930
0.374,2796
0.375,2746
0.376,2881
0.377,2821
0.378,2705
0.379,2832
0.38,2738
0.381,2694
0.382,2788
0.383,2689
0.384,2616
0.385,2656
0.386,2614
0.387,2631
0.388,2653
0.389,2571
0.39,2547
0.391,2526
0.392,2496
0.393,2461
0.394,2430
0.395,2453
0.396,2463
0.397,2546
0.398,2483
0.399,2471
0.4,2372
0.401,2462
0.402,2434
0.403,2263
0.404,2384
0.405,2364
0.406,2419
0.407,2156
0.408,2252
0.409,2246
0.41,2232
0.411,2332
0.412,2236
0.413,2159
0.414,2136
0.415,2168
0.416,2221
0.417,2037
0.418,1970
0.419,2108
0.42,2203
0.421,2010
0.422,2077
0.423,2118
0.424,2002
0.425,1972
0.426,1925
0.427,1922
0.428,1987
0.429,1909
0.43,1988
0.431,1965
0.432,1932
0.433,1912
0.434,1943
0.435,1958
0.436,1805
0.437,1813
0.438,1818
0.439,1780
0.44,1769
0.441,1802
0.442,1753
0.443,1798
0.444,1749
0.445,1784
0.446,1709
0.447,1701
0.448,1660
0.449,1596
0.45,1671
0.451,1604
0.452,1600
0.453,1612
0.454,1509
0.455,1560
0.456,1567
0.457,1532
0.458,1490
0.459,1604
0.46,1511
0.461,1537
0.462,1401
0.463,1513
0.464,1515
0.465,1474
0.466,1535
0.467,1423
0.468,1399
0.469,1445
0.47,1378
0.471,1363
0.472,1291
0.473,1302
0.474,1401
0.475,1354
0.476,1370
0.477,1338
0.478,1300
0.479,1368
0.48,1324
0.481,1138
0.482,1183
0.483,1185
0.484,1217
0.485,1263
0.486,1287
0.487,1136
0.488,1172
0.489,1197
0.49,1221
0.491,1162
0.492,1105
0.493,1160
0.494,1116
0.495,1086
0.496,1054
0.497,991
0.498,1054
0.499,1010
0.5,1136
0.501,1116
0.502,1057
0.503,991
0.504,1009
0.505,958
0.506,955
0.507,998
0.508,891
0.509,867
0.51,992
0.511,934
0.512,945
0.513,971
0.514,909
0.515,909
0.516,904
0.517,899
0.518,913
0.519,845
0.52,792
0.521,845
0.522,781
0.523,863
0.524,818
0.525,858
0.526,779
0.527,772
0.528,810
0.529,804
0.53,802
0.531,758
0.532,761
0.533,749
0.534,764
0.535,733
0.536,707
0.537,703
0.538,746
0.539,719
0.54,739
0.541,720
0.542,706
0.543,713
0.544,672
0.545,653
0.546,662
0.547,675
0.548,672
0.549,623
0.55,647
0.551,668
0.552,632
0.553,574
0.554,638
0.555,560
0.556,546
0.557,641
0.558,540
0.559,587
0.56,558
0.561,537
0.562,547
0.563,567
0.564,556
0.565,567
0.566,480
0.567,540
0.568,551
0.569,511
0.57,473
0.571,484
0.572,517
0.573,504
0.574,500
0.575,473
0.576,499
0.577,444
0.578,505
0.579,502
0.58,449
0.581,458
0.582,462
0.583,404
0.584,442
0.585,446
0.586,407
0.587,434
0.588,406
0.589,420
0.59,443
0.591,428
0.592,424
0.593,392
0.594,383
0.595,414
0.596,379
0.597,351
0.598,386
0.599,345
0.6,403
0.601,334
0.602,323
0.603,350
0.604,355
0.605,372
0.606,340
0.607,335
0.608,370
0.609,349
0.61,332
0.611,316
0.612,315
0.613,278
0.614,306
0.615,322
0.616,319
0.617,314
0.618,273
0.619,326
0.62,288
0.621,282
0.622,275
0.623,289
0.624,324
0.625,300
0.626,273
0.627,314
0.628,251
0.629,279
0.63,250
0.631,237
0.632,254
0.633,221
0.634,256
0.635,261
0.636,252
0.637,254
0.638,234
0.639,232
0.64,224
0.641,201
0.642,246
0.643,245
0.644,198
0.645,261
0.646,245
0.647,191
0.648,240
0.649,233
0.65,202
0.651,182
0.652,206
0.653,210
0.654,197
0.655,189
0.656,190
0.657,195
0.658,213
0.659,214
0.66,176
0.661,190
0.662,174
0.663,193
0.664,167
0.665,156
0.666,164
0.667,153
0.668,176
0.669,166
0.67,174
0.671,159
0.672,162
0.673,155
0.674,133
0.675,147
0.676,132
0.677,137
0.678,141
0.679,146
0.68,136
0.681,158
0.682,141
0.683,155
0.684,124
0.685,146
0.686,121
0.687,126
0.688,117
0.689,126
0.69,122
0.691,130
0.692,118
0.693,133
0.694,112
0.695,107
0.696,96
0.697,121
0.698,116
0.699,119
0.7,105
0.701,131
0.702,106
0.703,102
0.704,90
0.705,85
0.706,97
0.707,89
0.708,93
0.709,114
0.71,94
0.711,61
0.712,93
0.713,79
0.714,96
0.715,81
0.716,91
0.717,71
0.718,61
0.719,75
0.72,92
0.721,77
0.722,77
0.723,87
0.724,78
0.725,69
0.726,90
0.727,68
0.728,72
0.729,67
0.73,57
0.731,70
0.732,61
0.733,71
0.734,94
0.735,69
0.736,66
0.737,66
0.738,71
0.739,59
0.74,63
0.741,56
0.742,58
0.743,62
0.744,64
0.745,61
0.746,61
0.747,47
0.748,52
0.749,50
0.75,48
0.751,56
0.752,46
0.753,48
0.754,56
0.755,45
0.756,56
0.757,51
0.758,51
0.759,34
0.76,35
0.761,42
0.762,40
0.763,35
0.764,46
0.765,38
0.766,49
0.767,32
0.768,38
0.769,53
0.77,49
0.771,33
0.772,37
0.773,45
0.774,28
0.775,31
0.776,30
0.777,26
0.778,31
0.779,36
0.78,30
0.781,28
0.782,28
0.783,34
0.784,33
0.785,27
0.786,28
0.787,25
0.788,20
0.789,29
0.79,23
0.791,24
0.792,25
0.793,34
0.794,15
0.795,16
0.796,26
0.797,31
0.798,22
0.799,23
0.8,20
0.801,23
0.802,24
0.803,26
0.804,25
0.805,22
0.806,16
0.807,17
0.808,20
0.809,26
0.81,21
0.811,16
0.812,22
0.813,21
0.814,24
0.815,20
0.816,10
0.817,16
0.818,11
0.819,16
0.82,21
0.821,19
0.822,16
0.823,14
0.824,18
0.825,13
0.826,17
0.827,15
0.828,14
0.829,13
0.83,6
0.831,12
0.832,15
0.833,8
0.834,13
0.835,8
0.836,10
0.837,15
0.838,18
0.839,12
0.84,10
0.841,5
0.842,6
0.843,12
0.844,8
0.845,10
0.846,8
0.847,8
0.848,9
0.849,7
0.85,11
0.851,10
0.852,8
0.853,8
0.854,7
0.855,4
0.856,7
0.857,11
0.858,9
0.859,6
0.86,8
0.861,6
0.862,7
0.863,6
0.864,5
0.865,5
0.866,5
0.867,2
0.868,9
0.869,1
0.87,4
0.871,7
0.872,8
0.873,3
0.874,6
0.875,5
0.876,5
0.877,5
0.878,7
0.879,2
0.88,4
0.881,4
0.882,4
0.883,2
0.884,1
0.885,4
0.886,5
0.887,3
0.888,5
0.889,4
0.89,1
0.891,1
0.892,2
0.893,4
0.894,3
0.895,3
0.896,3
0.897,3
0.898,2
0.899,2
0.9,2
0.901,1
0.902,3
0.903,1
0.904,1
0.905,1
0.906,1
0.907,5
0.908,1
0.909,4
0.91,2
0.911,5
0.912,3
0.913,3
0.914,1
0.915,1
0.916,1
0.917,3
0.918,2
0.919,1
0.92,4
0.921,3
0.922,1
0.923,1
0.924,1
0.925,1
0.926,1
0.927,1
0.928,2
0.929,2
0.93,2
0.931,1
0.932,2
0.933,2
0.934,1
0.935,1
0.936,2
0.937,1
0.938,1
0.939,1
0.94,1
0.941,2
0.942,2
0.943,2
0.944,2
0.945,1
0.946,1
0.947,1
0.948,1
0.949,1
0.95,1
0.951,2
0.952,2
0.953,1
0.954,1
0.955,2
0.956,1
0.957,2
0.958,1
0.959,2
0.96,1
0.961,1
0.962,1
0.963,1
0.964,1
0.965,1
0.966,1
0.967,1
0.968,1
0.969,1
0.97,1
0.971,1
0.972,1
0.973,1
0.974,1
0.975,1
0.976,1
0.977,1
0.978,1
0.979,1
0.98,1
0.981,1
0.982,1
0.983,1
0.984,1
0.985,1
0.986,1
0.987,1
0.988,1
0.989,1
0.99,1
0.991,1
0.992,1
0.993,1
0.994,1
0.995,1
0.996,1
0.997,1
0.998,1
0.999,1
1,1
