Valor,Indice
0.266,118845
0.267,118469
0.268,117113
0.269,117488
0.27,116975
0.271,116173
0.272,115804
0.273,115551
0.274,114607
0.275,114549
0.276,113737
0.277,113934
0.278,112785
0.279,112825
0.28,111874
0.281,111340
0.282,111195
0.283,110403
0.284,109700
0.285,110243
0.286,108785
0.287,108304
0.288,107787
0.289,107673
0.29,107391
0.291,106836
0.292,106799
0.293,105979
0.294,105910
0.295,105521
0.296,104224
0.297,103651
0.298,103231
0.299,103035
0.3,102882
0.301,102813
0.302,101883
0.303,101082
0.304,100798
0.305,100037
0.306,99527
0.307,99251
0.308,98630
0.309,98247
0.31,97768
0.311,97271
0.312,96929
0.313,96489
0.314,95798
0.315,95816
0.316,95239
0.317,94715
0.318,94484
0.319,93763
0.32,92910
0.321,92423
0.322,92864
0.323,91834
0.324,91493
0.325,91609
0.326,90763
0.327,90337
0.328,89783
0.329,89142
0.33,88928
0.331,88106
0.332,87800
0.333,87154
0.334,87317
0.335,86852
0.336,86446
0.337,85374
0.338,85129
0.339,85017
0.34,84673
0.341,83737
0.342,83221
0.343,83158
0.344,82534
0.345,82153
0.346,81743
0.347,81284
0.348,80944
0.349,80849
0.35,80008
0.351,79684
0.352,78823
0.353,78387
0.354,77851
0.355,77877
0.356,77620
0.357,77103
0.358,76145
0.359,76092
0.36,76002
0.361,75229
0.362,74490
0.363,73827
0.364,74087
0.365,73452
0.366,73208
0.367,72227
0.368,71947
0.369,71981
0.37,70996
0.371,70989
0.372,70833
0.373,69719
0.374,69468
0.375,69020
0.376,68742
0.377,68120
0.378,68103
0.379,67868
0.38,66859
0.381,66312
0.382,65922
0.383,65367
0.384,65242
0.385,65089
0.386,64403
0.387,64185
0.388,63890
0.389,62939
0.39,62676
0.391,62701
0.392,62369
0.393,61521
0.394,61441
0.395,60506
0.396,60643
0.397,60112
0.398,59369
0.399,58916
0.4,58753
0.401,58439
0.402,57718
0.403,57451
0.404,56972
0.405,56642
0.406,55965
0.407,55884
0.408,55409
0.409,54892
0.41,54636
0.411,54537
0.412,53551
0.413,53109
0.414,53121
0.415,52814
0.416,52243
0.417,52358
0.418,51985
0.419,51177
0.42,51269
0.421,50863
0.422,49944
0.423,50217
0.424,49286
0.425,49270
0.426,49183
0.427,48143
0.428,47707
0.429,47555
0.43,47057
0.431,46560
0.432,46648
0.433,46031
0.434,45741
0.435,45347
0.436,44936
0.437,44717
0.438,44282
0.439,43492
0.44,43222
0.441,42880
0.442,42918
0.443,42283
0.444,42108
0.445,41484
0.446,41262
0.447,41470
0.448,40809
0.449,39951
0.45,40053
0.451,39089
0.452,39470
0.453,38926
0.454,38595
0.455,38226
0.456,37845
0.457,38234
0.458,37335
0.459,36983
0.46,36643
0.461,36820
0.462,36297
0.463,35670
0.464,35291
0.465,35118
0.466,34660
0.467,34308
0.468,34002
0.469,33660
0.47,33681
0.471,33371
0.472,32992
0.473,32136
0.474,32304
0.475,31996
0.476,31446
0.477,31639
0.478,30939
0.479,30499
0.48,30268
0.481,30070
0.482,29749
0.483,29768
0.484,29065
0.485,28698
0.486,28427
0.487,28582
0.488,27896
0.489,27667
0.49,27339
0.491,26926
0.492,26473
0.493,26874
0.494,26592
0.495,26196
0.496,25679
0.497,25434
0.498,25482
0.499,25282
0.5,24720
0.501,24768
0.502,24357
0.503,24123
0.504,24243
0.505,23392
0.506,23448
0.507,23310
0.508,22742
0.509,22366
0.51,22493
0.511,22015
0.512,21716
0.513,22094
0.514,21421
0.515,21573
0.516,21438
0.517,20833
0.518,20927
0.519,20653
0.52,20296
0.521,19765
0.522,20011
0.523,19422
0.524,19403
0.525,18956
0.526,18980
0.527,18753
0.528,18761
0.529,18271
0.53,18137
0.531,18305
0.532,17935
0.533,17561
0.534,17717
0.535,17180
0.536,17113
0.537,17286
0.538,16821
0.539,16793
0.54,16371
0.541,16076
0.542,16180
0.543,15750
0.544,15985
0.545,15467
0.546,15604
0.547,15149
0.548,15130
0.549,14785
0.55,15006
0.551,14429
0.552,14667
0.553,14362
0.554,14395
0.555,14117
0.556,14086
0.557,13786
0.558,13875
0.559,13606
0.56,13177
0.561,13292
0.562,12927
0.563,12980
0.564,12700
0.565,12657
0.566,12485
0.567,12477
0.568,12167
0.569,12144
0.57,11959
0.571,12013
0.572,11438
0.573,11452
0.574,11630
0.575,11252
0.576,11037
0.577,11050
0.578,11068
0.579,10904
0.58,10494
0.581,10643
0.582,10600
0.583,10466
0.584,10236
0.585,10060
0.586,9806
0.587,9765
0.588,9847
0.589,9567
0.59,9732
0.591,9502
0.592,9416
0.593,9341
0.594,9335
0.595,9089
0.596,8877
0.597,8920
0.598,8916
0.599,8777
0.6,8661
0.601,8307
0.602,8308
0.603,8443
0.604,8124
0.605,8198
0.606,8024
0.607,7917
0.608,7850
0.609,7638
0.61,7808
0.611,7614
0.612,7468
0.613,7419
0.614,7238
0.615,7190
0.616,7157
0.617,6989
0.618,7096
0.619,6818
0.62,6729
0.621,6808
0.622,6511
0.623,6509
0.624,6392
0.625,6318
0.626,6202
0.627,6251
0.628,6240
0.629,6096
0.63,5952
0.631,5872
0.632,5804
0.633,5795
0.634,5696
0.635,5629
0.636,5649
0.637,5545
0.638,5488
0.639,5338
0.64,5363
0.641,5367
0.642,5150
0.643,5218
0.644,5164
0.645,5050
0.646,4992
0.647,4832
0.648,4842
0.649,4715
0.65,4560
0.651,4710
0.652,4618
0.653,4530
0.654,4513
0.655,4356
0.656,4394
0.657,4273
0.658,4319
0.659,4148
0.66,4086
0.661,4124
0.662,3890
0.663,3944
0.664,3907
0.665,3908
0.666,3823
0.667,3723
0.668,3667
0.669,3746
0.67,3664
0.671,3614
0.672,3623
0.673,3589
0.674,3541
0.675,3189
0.676,3281
0.677,3315
0.678,3284
0.679,3237
0.68,3267
0.681,3131
0.682,3090
0.683,2951
0.684,3012
0.685,3004
0.686,2931
0.687,2964
0.688,2952
0.689,2826
0.69,2847
0.691,2710
0.692,2774
0.693,2763
0.694,2635
0.695,2671
0.696,2600
0.697,2471
0.698,2515
0.699,2543
0.7,2459
0.701,2287
0.702,2420
0.703,2384
0.704,2353
0.705,2288
0.706,2141
0.707,2239
0.708,2189
0.709,2131
0.71,2032
0.711,2103
0.712,1982
0.713,1928
0.714,1983
0.715,1908
0.716,1908
0.717,1855
0.718,1862
0.719,1867
0.72,1834
0.721,1802
0.722,1781
0.723,1694
0.724,1800
0.725,1660
0.726,1655
0.727,1591
0.728,1669
0.729,1566
0.73,1576
0.731,1497
0.732,1546
0.733,1546
0.734,1428
0.735,1503
0.736,1451
0.737,1421
0.738,1427
0.739,1325
0.74,1353
0.741,1324
0.742,1231
0.743,1267
0.744,1341
0.745,1222
0.746,1176
0.747,1163
0.748,1138
0.749,1112
0.75,1128
0.751,1144
0.752,1034
0.753,1073
0.754,1054
0.755,1051
0.756,1064
0.757,999
0.758,949
0.759,988
0.76,999
0.761,938
0.762,935
0.763,875
0.764,871
0.765,872
0.766,835
0.767,813
0.768,843
0.769,752
0.77,739
0.771,804
0.772,808
0.773,745
0.774,765
0.775,721
0.776,728
0.777,691
0.778,672
0.779,624
0.78,674
0.781,644
0.782,624
0.783,669
0.784,650
0.785,614
0.786,588
0.787,608
0.788,546
0.789,575
0.79,556
0.791,541
0.792,509
0.793,562
0.794,507
0.795,488
0.796,485
0.797,443
0.798,453
0.799,486
0.8,434
0.801,466
0.802,422
0.803,427
0.804,398
0.805,379
0.806,348
0.807,400
0.808,343
0.809,416
0.81,388
0.811,380
0.812,338
0.813,345
0.814,344
0.815,319
0.816,343
0.817,331
0.818,286
0.819,277
0.82,283
0.821,308
0.822,256
0.823,237
0.824,259
0.825,274
0.826,248
0.827,245
0.828,242
0.829,237
0.83,235
0.831,211
0.832,214
0.833,204
0.834,201
0.835,207
0.836,249
0.837,212
0.838,183
0.839,177
0.84,180
0.841,190
0.842,195
0.843,146
0.844,166
0.845,160
0.846,144
0.847,161
0.848,158
0.849,141
0.85,131
0.851,146
0.852,144
0.853,118
0.854,117
0.855,110
0.856,113
0.857,112
0.858,103
0.859,111
0.86,122
0.861,87
0.862,104
0.863,94
0.864,91
0.865,114
0.866,102
0.867,93
0.868,79
0.869,85
0.87,97
0.871,74
0.872,69
0.873,55
0.874,66
0.875,82
0.876,67
0.877,54
0.878,69
0.879,64
0.88,59
0.881,55
0.882,48
0.883,40
0.884,62
0.885,50
0.886,49
0.887,48
0.888,39
0.889,43
0.89,38
0.891,46
0.892,35
0.893,34
0.894,27
0.895,36
0.896,40
0.897,32
0.898,27
0.899,15
0.9,22
0.901,26
0.902,26
0.903,25
0.904,28
0.905,25
0.906,15
0.907,20
0.908,20
0.909,27
0.91,17
0.911,18
0.912,23
0.913,16
0.914,18
0.915,13
0.916,17
0.917,10
0.918,21
0.919,11
0.92,12
0.921,6
0.922,10
0.923,10
0.924,9
0.925,10
0.926,7
0.927,7
0.928,3
0.929,13
0.93,6
0.931,10
0.932,9
0.933,7
0.934,5
0.935,5
0.936,11
0.937,7
0.938,7
0.939,7
0.94,2
0.941,2
0.942,3
0.943,10
0.944,6
0.945,7
0.946,4
0.947,4
0.948,4
0.949,4
0.95,2
0.951,1
0.952,4
0.953,1
0.954,1
0.955,1
0.956,2
0.957,1
0.958,1
0.959,2
0.96,1
0.961,2
0.962,2
0.963,1
0.964,3
0.965,1
0.966,2
0.967,1
0.968,1
0.969,1
0.97,1
0.971,1
0.972,1
0.973,1
0.974,2
0.975,1
0.976,1
0.977,1
0.978,1
0.979,1
0.98,1
0.981,1
0.982,1
0.983,1
0.984,2
0.985,1
0.986,1
0.987,1
0.988,1
0.989,1
0.99,1
0.991,1
0.992,1
0.993,1
0.994,1
0.995,1
0.996,1
0.997,1
0.998,1
0.999,1
1,1
